ay_g,ax_g,roll_deg,pitch_deg,ground_z_in,worst_order,worst_point,worst_min_z_in,worst_clearance_in,worst_clearance_mm,touches_ground,roll_then_pitch_clearance_in,pitch_then_roll_clearance_in
1.875,1.5500000000000003,0.9633331824349958,1.1061471601911816,-3.143600000000001,pitch_then_roll,rear_wing_thing_mirror,-1.9316828912272874,1.2119171087727136,30.782694562826926,False,1.21196390803531,1.2119171087727136
1.875,1.6,0.9633331824349958,1.1418293266489614,-3.143600000000001,pitch_then_roll,rear_wing_thing_mirror,-1.9390651506032666,1.2045348493967345,30.595185174677056,False,1.2045858069117648,1.2045348493967345
1.875,1.6500000000000004,0.9633331824349958,1.1775114931067419,-3.143600000000001,pitch_then_roll,rear_wing_thing_mirror,-1.9464445080400048,1.1971554919599963,30.407749495783904,False,1.1972107732524409,1.1971554919599963
1.875,1.7000000000000002,0.9633331824349958,1.2131936595645216,-3.143600000000001,pitch_then_roll,rear_wing_thing_mirror,-1.9538209606754635,1.1897790393245375,30.220387598843253,False,1.1898388099177,1.1897790393245375
1.875,1.75,0.9633331824349958,1.2488758260223016,-3.143600000000001,pitch_then_roll,rear_wing_thing_mirror,-1.9611945056487303,1.1824054943512707,30.033099556522274,False,1.1824699197667172,1.1824054943512707
1.875,1.8000000000000003,0.9633331824349958,1.2845579924800818,-3.143600000000001,pitch_then_roll,rear_wing_thing_mirror,-1.9685651401000182,1.175034859899983,29.845885441459565,False,1.1751041056574696,1.175034859899983
1.875,1.85,0.9633331824349958,1.3202401589378618,-3.143600000000001,pitch_then_roll,rear_wing_thing_mirror,-1.9759328611706706,1.1676671388293305,29.65874532626499,False,1.1677413704467456,1.1676671388293305
1.875,1.9000000000000004,0.9633331824349958,1.355922325395642,-3.143600000000001,pitch_then_roll,rear_wing_thing_mirror,-1.9832976660031583,1.1603023339968428,29.471679283519805,False,1.1603817169901403,1.1603023339968428
1.875,1.9500000000000002,0.9633331824349958,1.3916044918534218,-3.143600000000001,pitch_then_roll,rear_wing_thing_mirror,-1.9906595517410914,1.1529404482589096,29.2846873857763,False,1.1530251481420484,1.1529404482589096
1.875,2.0,0.9633331824349958,1.4272866583112018,-3.143600000000001,pitch_then_roll,rear_wing_thing_mirror,-1.9980185155292003,1.1455814844708008,29.09776970555834,False,1.145671666755673,1.1455814844708008
1.9375,-2.0,0.9954442885161623,-1.4272866583112018,-3.143600000000001,pitch_then_roll,front_wing,-2.4949233812684146,0.6486766187315864,16.476386115782294,False,0.6487687002436777,0.6486766187315864
1.9375,-1.95,0.9954442885161623,-1.3916044918534218,-3.143600000000001,pitch_then_roll,front_wing,-2.4777435307560896,0.6658564692439115,16.91275431879535,False,0.6659414592299404,0.6658564692439115
1.9375,-1.9,0.9954442885161623,-1.3559223253956416,-3.143600000000001,pitch_then_roll,front_wing,-2.460560649461843,0.683039350538158,17.34919950366921,False,0.6831174945904364,0.683039350538158
1.9375,-1.85,0.9954442885161623,-1.3202401589378618,-3.143600000000001,pitch_then_roll,front_wing,-2.4433747440499523,0.7002252559500488,17.78572150113124,False,0.700296799663545,0.7002252559500488
1.9375,-1.8,0.9954442885161623,-1.2845579924800816,-3.143600000000001,pitch_then_roll,front_wing,-2.426185821185866,0.7174141788141353,18.222320141879035,False,0.717479367786372,0.7174141788141353
1.9375,-1.75,0.9954442885161623,-1.2488758260223016,-3.143600000000001,pitch_then_roll,front_wing,-2.408993887536209,0.7346061124637919,18.658995256580315,False,0.7346651922947638,0.7346061124637919
1.9375,-1.7,0.9954442885161623,-1.2131936595645216,-3.143600000000001,pitch_then_roll,front_wing,-2.391798949768772,0.7518010502312289,19.09574667587321,False,0.7518542665232966,0.7518010502312289
1.9375,-1.65,0.9954442885161623,-1.1775114931067414,-3.143600000000001,pitch_then_roll,front_wing,-2.3746010145525047,0.7689989854474963,19.532574230366407,False,0.7690465838052924,0.7689989854474963
1.9375,-1.6,0.9954442885161623,-1.1418293266489614,-3.143600000000001,pitch_then_roll,front_wing,-2.357400088557529,0.786199911442472,19.969477750638788,False,0.7862421374728124,0.786199911442472
1.9375,-1.55,0.9954442885161623,-1.1061471601911814,-3.143600000000001,pitch_then_roll,front_wing,-2.3401961784551184,0.8034038215448827,20.40645706724002,False,0.8034409208566631,0.8034038215448827
1.9375,-1.5,0.9954442885161623,-1.0704649937334014,-3.143600000000001,pitch_then_roll,front_wing,-2.3229892909177114,0.8206107090822896,20.843512010690155,False,0.8206429272863973,0.8206107090822896
1.9375,-1.45,0.9954442885161623,-1.0347828272756212,-3.143600000000001,pitch_then_roll,front_wing,-2.3057794326188943,0.8378205673811068,21.280642411480112,False,0.8378481500903208,0.8378205673811068
1.9375,-1.4,0.9954442885161623,-0.9991006608178412,-3.143600000000001,pitch_then_roll,front_wing,-2.2885666102334086,0.8550333897665925,21.717848100071446,False,0.8550565825954886,0.8550333897665925
1.9375,-1.35,0.9954442885161623,-0.9634184943600613,-3.143600000000001,pitch_then_roll,front_wing,-2.271350830437146,0.8722491695628549,22.155128906896515,False,0.8722682181277142,0.8722491695628549
1.9375,-1.2999999999999998,0.9954442885161623,-0.9277363279022811,-3.143600000000001,pitch_then_roll,front_wing,-2.2541320999071437,0.8894679000928574,22.592484662358576,False,0.889483050011564,0.8894679000928574
1.9375,-1.25,0.9954442885161623,-0.8920541614445011,-3.143600000000001,pitch_then_roll,front_wing,-2.2369104253215846,0.9066895746784165,23.029915196831777,False,0.90670107157037,0.9066895746784165
1.9375,-1.2,0.9954442885161623,-0.8563719949867211,-3.143600000000001,pitch_then_roll,front_wing,-2.2196858133597943,0.9239141866402067,23.46742034066125,False,0.9239222761262242,0.9239141866402067
1.9375,-1.15,0.9954442885161623,-0.820689828528941,-3.143600000000001,pitch_then_roll,front_wing,-2.2024582707022353,0.9411417292977657,23.90499992416325,False,0.9411466569999822,0.9411417292977657
1.9375,-1.1,0.9954442885161623,-0.785007662071161,-3.143600000000001,pitch_then_roll,front_wing,-2.185227804030507,0.9583721959694942,24.342653777625152,False,0.9583742075112758,0.9583721959694942
1.9375,-1.0499999999999998,0.9954442885161623,-0.7493254956133808,-3.143600000000001,roll_then_pitch,front_wing,-2.167995079021506,0.9756049209784949,24.78036499285377,False,0.9756049209784949,0.9756055799726568
1.9375,-1.0,0.9954442885161623,-0.7136433291556009,-3.143600000000001,roll_then_pitch,front_wing,-2.1507612092811863,0.9928387907188148,25.218105284257895,False,0.9928387907188148,0.9928418746233869
1.9375,-0.95,0.9954442885161623,-0.6779611626978208,-3.143600000000001,roll_then_pitch,front_wing,-2.1335241899518236,1.0100758100481775,25.655925575223705,False,1.0100758100481775,1.0100810732366923
1.9375,-0.8999999999999999,0.9954442885161623,-0.6422789962400408,-3.143600000000001,roll_then_pitch,front_wing,-2.1162840277186907,1.0273159722813103,26.09382569594528,False,1.0273159722813103,1.027323169126451
1.9375,-0.8499999999999999,0.9954442885161623,-0.6065968297822607,-3.143600000000001,roll_then_pitch,front_wing,-2.0990407292682827,1.0445592707317184,26.531805476585646,False,1.0445592707317184,1.0445681556054187
1.9375,-0.7999999999999998,0.9954442885161623,-0.5709146633244806,-3.143600000000001,roll_then_pitch,front_wing,-2.081794301288313,1.0618056987116882,26.96986474727688,False,1.0618056987116882,1.061816025985228
1.9375,-0.75,0.9954442885161623,-0.5352324968667007,-3.143600000000001,roll_then_pitch,front_wing,-2.064544750467703,1.0790552495322983,27.408003338120373,False,1.0790552495322983,1.0790667735763955
1.9375,-0.7,0.9954442885161623,-0.4995503304089206,-3.143600000000001,roll_then_pitch,front_wing,-2.0472920834965906,1.0963079165034104,27.846221079186623,False,1.0963079165034104,1.0963203916883235
1.9375,-0.6499999999999999,0.9954442885161623,-0.46386816395114056,-3.143600000000001,roll_then_pitch,front_wing,-2.0300363070663208,1.1135636929336803,28.284517800515477,False,1.1135636929336803,1.1135768736292948
1.9375,-0.5999999999999999,0.9954442885161623,-0.42818599749336045,-3.143600000000001,roll_then_pitch,front_wing,-2.012777427869442,1.1308225721305591,28.7228933321162,False,1.1308225721305591,1.1308362127064906
1.9375,-0.5499999999999998,0.9954442885161623,-0.3925038310355804,-3.143600000000001,roll_then_pitch,front_wing,-1.9955154525997099,1.1480845474002912,29.161347503967395,False,1.1480845474002912,1.1480984022259721
1.9375,-0.5,0.9954442885161623,-0.35682166457780046,-3.143600000000001,roll_then_pitch,front_wing,-1.9782503879520794,1.1653496120479216,29.59988014601721,False,1.1653496120479216,1.1653634354927065
1.9375,-0.44999999999999996,0.9954442885161623,-0.3211394981200204,-3.143600000000001,roll_then_pitch,front_wing,-1.9609822406227018,1.1826177593772993,30.0384910881834,False,1.1826177593772993,1.1826313058105495
1.9375,-0.3999999999999999,0.9954442885161623,-0.2854573316622403,-3.143600000000001,roll_then_pitch,front_wing,-1.9437110173089263,1.1998889826910748,30.4771801603533,False,1.1998889826910748,1.199902006482263
1.9375,-0.34999999999999987,0.9954442885161623,-0.24977516520446022,-3.143600000000001,roll_then_pitch,front_wing,-1.926436724709295,1.217163275290706,30.915947192383932,False,1.217163275290706,1.2171755308095071
1.9375,-0.2999999999999998,0.9954442885161623,-0.21409299874668014,-3.143600000000001,roll_then_pitch,front_wing,-1.9091593695235396,1.2344406304764615,31.35479201410212,False,1.2344406304764615,1.2344518720928481
1.9375,-0.25,0.9954442885161623,-0.17841083228890023,-3.143600000000001,roll_then_pitch,front_wing,-1.891878958452578,1.2517210415474231,31.793714455304546,False,1.2517210415474231,1.2517310236317578
1.9375,-0.19999999999999996,0.9954442885161623,-0.14272866583112015,-3.143600000000001,roll_then_pitch,front_wing,-1.8745954981985173,1.2690045018014837,32.232714345757685,False,1.2690045018014837,1.2690129787246236
1.9375,-0.1499999999999999,0.9954442885161623,-0.10704649937334007,-3.143600000000001,roll_then_pitch,front_wing,-1.857308995464643,1.2862910045353582,32.671791515198095,False,1.2862910045353582,1.2862977306687395
1.9375,-0.09999999999999987,0.9954442885161623,-0.07136433291555999,-3.143600000000001,roll_then_pitch,front_wing,-1.8400194569554253,1.3035805430445757,33.11094579333222,False,1.3035805430445757,1.3035852727603152
1.9375,-0.04999999999999982,0.9954442885161623,-0.03568216645777992,-3.143600000000001,roll_then_pitch,front_wing,-1.822726889376506,1.320873110623495,33.55017700983677,False,1.320873110623495,1.3208755982944846
1.9375,0.0,0.9954442885161623,0.0,-3.143600000000001,pitch_then_roll,front_wing,-1.805431299434709,1.338168700565292,33.98948499435841,False,1.3381687005652934,1.338168700565292
1.9375,0.050000000000000266,0.9954442885161623,0.03568216645778024,-3.143600000000001,pitch_then_roll,front_wing,-1.7881354271342862,1.3554645728657149,34.42880015078916,False,1.355467306161981,1.3554645728657149
1.9375,0.10000000000000009,0.9954442885161623,0.07136433291556016,-3.143600000000001,pitch_then_roll,front_wing,-1.7708367915123513,1.3727632084876498,34.8681854955863,False,1.3727689207043943,1.3727632084876498
1.9375,0.1499999999999999,0.9954442885161623,0.10704649937334007,-3.143600000000001,pitch_then_roll,front_wing,-1.7535353992780771,1.390064600721924,35.30764085833687,False,1.3900735374822064,1.390064600721924
1.9375,0.20000000000000018,0.9954442885161623,0.14272866583112032,-3.143600000000001,roll_then_pitch,rear_wing_thing_mirror,-1.7454503066095919,1.3981496933904092,35.51300221211639,False,1.3981496933904092,1.3981528363054525
1.9375,0.25,0.9954442885161623,0.17841083228890023,-3.143600000000001,roll_then_pitch,rear_wing_thing_mirror,-1.7529101189947873,1.3906898810052137,35.32352297753243,False,1.3906898810052137,1.390693381976083
1.9375,0.30000000000000027,0.9954442885161623,0.21409299874668047,-3.143600000000001,roll_then_pitch,rear_wing_thing_mirror,-1.7603669360951226,1.3832330639048784,35.13411982318391,False,1.3832330639048784,1.383236751862023
1.9375,0.3500000000000001,0.9954442885161623,0.2497751652044604,-3.143600000000001,roll_then_pitch,rear_wing_thing_mirror,-1.7678207550185139,1.3757792449814872,34.94479282252977,False,1.3757792449814872,1.375782948855282
1.9375,0.40000000000000036,0.9954442885161623,0.28545733166224063,-3.143600000000001,roll_then_pitch,rear_wing_thing_mirror,-1.7752715728740442,1.3683284271259568,34.7555420489993,False,1.3683284271259568,1.3683319758467714
1.9375,0.4500000000000002,0.9954442885161623,0.3211394981200205,-3.143600000000001,roll_then_pitch,rear_wing_thing_mirror,-1.7827193867719568,1.3608806132280442,34.566367575992324,False,1.3608806132280442,1.3608838357263093
1.9375,0.5,0.9954442885161623,0.35682166457780046,-3.143600000000001,roll_then_pitch,rear_wing_thing_mirror,-1.7901641938236619,1.3534358061763392,34.377269476879015,False,1.3534358061763392,1.3534385313826118
1.9375,0.5500000000000003,0.9954442885161623,0.3925038310355807,-3.143600000000001,roll_then_pitch,rear_wing_thing_mirror,-1.7976059911417357,1.3459940088582654,34.18824782499994,False,1.3459940088582654,1.3459960657032952
1.9375,0.6000000000000001,0.9954442885161623,0.4281859974933606,-3.143600000000001,roll_then_pitch,rear_wing_thing_mirror,-1.80504477583992,1.338555224160081,33.99930269366606,False,1.338555224160081,1.3385564415748772
1.9375,0.6500000000000004,0.9954442885161623,0.46386816395114083,-3.143600000000001,roll_then_pitch,rear_wing_thing_mirror,-1.812480545033126,1.331119454966875,33.81043415615862,False,1.331119454966875,1.3311196618827705
1.9375,0.7000000000000002,0.9954442885161623,0.4995503304089208,-3.143600000000001,pitch_then_roll,rear_wing_thing_mirror,-1.8199142704887135,1.3236857295112876,33.6216175295867,False,1.323686704162565,1.3236857295112876
1.9375,0.75,0.9954442885161623,0.5352324968667007,-3.143600000000001,pitch_then_roll,rear_wing_thing_mirror,-1.8273453526563697,1.3162546473436314,33.432868042528234,False,1.3162569746298995,1.3162546473436314
1.9375,0.8000000000000003,0.9954442885161623,0.5709146633244809,-3.143600000000001,pitch_then_roll,rear_wing_thing_mirror,-1.834773581738093,1.308826418261908,33.244191023852466,False,1.308830269250456,1.308826418261908
1.9375,0.8500000000000001,0.9954442885161623,0.6065968297822608,-3.143600000000001,pitch_then_roll,rear_wing_thing_mirror,-1.842198954852892,1.301401045147109,33.05558654673656,False,1.3014065909046373,1.301401045147109
1.9375,0.9000000000000004,0.9954442885161623,0.642278996240041,-3.143600000000001,pitch_then_roll,rear_wing_thing_mirror,-1.8496214691208794,1.2939785308791216,32.86705468432969,False,1.2939859424716724,1.2939785308791216
1.9375,0.9500000000000002,0.9954442885161623,0.677961162697821,-3.143600000000001,pitch_then_roll,rear_wing_thing_mirror,-1.857041121663277,1.286558878336724,32.67859550975279,False,1.2865683268296157,1.286558878336724
1.9375,1.0,0.9954442885161623,0.7136433291556009,-3.143600000000001,pitch_then_roll,rear_wing_thing_mirror,-1.864457909602415,1.279142090397586,32.49020909609869,False,1.2791537468553482,1.279142090397586
1.9375,1.0500000000000003,0.9954442885161623,0.7493254956133811,-3.143600000000001,pitch_then_roll,rear_wing_thing_mirror,-1.8718718300617394,1.2717281699382617,32.30189551643184,False,1.2717422054245668,1.2717281699382617
1.9375,1.1,0.9954442885161623,0.785007662071161,-3.143600000000001,pitch_then_roll,rear_wing_thing_mirror,-1.879282880165801,1.2643171198342,32.11365484378868,False,1.2643337054117971,1.2643171198342
1.9375,1.1500000000000004,0.9954442885161623,0.8206898285289413,-3.143600000000001,pitch_then_roll,rear_wing_thing_mirror,-1.8866910570402733,1.2569089429597278,31.925487151177084,False,1.2569282496903798,1.2569089429597278
1.9375,1.2000000000000002,0.9954442885161623,0.8563719949867212,-3.143600000000001,pitch_then_roll,rear_wing_thing_mirror,-1.8940963578119345,1.2495036421880665,31.73739251157689,False,1.2495258411324777,1.2495036421880665
1.9375,1.25,0.9954442885161623,0.8920541614445011,-3.143600000000001,pitch_then_roll,rear_wing_thing_mirror,-1.901498779608683,1.242101220391318,31.549370997939477,False,1.2421264826090725,1.242101220391318
1.9375,1.3000000000000003,0.9954442885161623,0.9277363279022813,-3.143600000000001,pitch_then_roll,rear_wing_thing_mirror,-1.9088983195595373,1.2347016804404638,31.36142268318778,False,1.2347301769899586,1.2347016804404638
1.9375,1.35,0.9954442885161623,0.9634184943600613,-3.143600000000001,pitch_then_roll,rear_wing_thing_mirror,-1.9162949747946247,1.2273050252053763,31.173547640216558,False,1.2273369271437504,1.2273050252053763
1.9375,1.4000000000000004,0.9954442885161623,0.9991006608178415,-3.143600000000001,pitch_then_roll,rear_wing_thing_mirror,-1.9236887424451994,1.2199112575548017,30.98574594189196,False,1.2199467359378762,1.2199112575548017
1.9375,1.4500000000000002,0.9954442885161623,1.0347828272756214,-3.143600000000001,pitch_then_roll,rear_wing_thing_mirror,-1.9310796196436306,1.2125203803563704,30.79801766105181,False,1.2125596062385782,1.2125203803563704
1.9375,1.5,0.9954442885161623,1.0704649937334014,-3.143600000000001,pitch_then_roll,rear_wing_thing_mirror,-1.9384676035234123,1.2051323964765888,30.61036287050535,False,1.2051755409109104,1.2051323964765888
1.9375,1.5500000000000003,0.9954442885161623,1.1061471601911816,-3.143600000000001,pitch_then_roll,rear_wing_thing_mirror,-1.9458526912191574,1.1977473087808437,30.422781643033428,False,1.1977945428187384,1.1977473087808437
1.9375,1.6,0.9954442885161623,1.1418293266489614,-3.143600000000001,pitch_then_roll,rear_wing_thing_mirror,-1.953234879866606,1.1903651201333951,30.235274051388235,False,1.1904166148247395,1.1903651201333951
1.9375,1.6500000000000004,0.9954442885161623,1.1775114931067419,-3.143600000000001,pitch_then_roll,rear_wing_thing_mirror,-1.9606141666026162,1.1829858333973848,30.047840168293572,False,1.1830417597903988,1.1829858333973848
1.9375,1.7000000000000002,0.9954442885161623,1.2131936595645216,-3.143600000000001,pitch_then_roll,rear_wing_thing_mirror,-1.967990548565178,1.175609451434823,29.860480066444502,False,1.175669980576008,1.175609451434823
1.9375,1.75,0.9954442885161623,1.2488758260223016,-3.143600000000001,pitch_then_roll,rear_wing_thing_mirror,-1.9753640228934057,1.1682359771065953,29.67319381850752,False,1.168301280040672,1.1682359771065953
1.9375,1.8000000000000003,0.9954442885161623,1.2845579924800818,-3.143600000000001,pitch_then_roll,rear_wing_thing_mirror,-1.9827345867275388,1.1608654132724623,29.48598149712054,False,1.160935661042295,1.1608654132724623
1.9375,1.85,0.9954442885161623,1.3202401589378618,-3.143600000000001,pitch_then_roll,rear_wing_thing_mirror,-1.99010223720895,1.153497762791051,29.298843174892692,False,1.1535731264375881,1.153497762791051
1.9375,1.9000000000000004,0.9954442885161623,1.355922325395642,-3.143600000000001,pitch_then_roll,rear_wing_thing_mirror,-1.9974669714801379,1.1461330285198632,29.111778924404526,False,1.1462136790820692,1.1461330285198632
1.9375,1.9500000000000002,0.9954442885161623,1.3916044918534218,-3.143600000000001,pitch_then_roll,rear_wing_thing_mirror,-2.0048287866847363,1.1387712133152648,28.924788818207723,False,1.138857321830053,1.1387712133152648
1.9375,2.0,0.9954442885161623,1.4272866583112018,-3.143600000000001,pitch_then_roll,rear_wing_thing_mirror,-2.0121876799675067,1.1314123200324944,28.737872928825354,False,1.131504057534661,1.1314123200324944
2.0,-2.0,1.0275553945973288,-1.4272866583112018,-3.143600000000001,pitch_then_roll,front_wing,-2.5152885992163827,0.6283114007836184,15.959109579903906,False,0.6284029803377118,0.6283114007836184
2.0,-1.95,1.0275553945973288,-1.3916044918534218,-3.143600000000001,pitch_then_roll,front_wing,-2.4981089186998546,0.6454910813001464,16.39547346502372,False,0.6455754272590299,0.6454910813001464
2.0,-1.9,1.0275553945973288,-1.3559223253956416,-3.143600000000001,pitch_then_roll,front_wing,-2.4809262074313954,0.6626737925686057,16.831914331242583,False,0.6627511584534291,0.6626737925686057
2.0,-1.85,1.0275553945973288,-1.3202401589378618,-3.143600000000001,pitch_then_roll,front_wing,-2.4637404720752145,0.6798595279247865,17.268432009289576,False,0.6799301672594007,0.6798595279247865
2.0,-1.8,1.0275553945973288,-1.2845579924800816,-3.143600000000001,pitch_then_roll,front_wing,-2.446551719296697,0.6970482807033043,17.705026329863927,False,0.6971124470141712,0.6970482807033043
2.0,-1.75,1.0275553945973288,-1.2488758260223016,-3.143600000000001,pitch_then_roll,front_wing,-2.429359955762401,0.7142400442376,18.14169712363504,False,0.7142979910536935,0.7142400442376
2.0,-1.7,1.0275553945973288,-1.2131936595645216,-3.143600000000001,pitch_then_roll,front_wing,-2.4121651881400505,0.7314348118599505,18.57844422124274,False,0.7314867927126558,0.7314348118599505
2.0,-1.65,1.0275553945973288,-1.1775114931067414,-3.143600000000001,pitch_then_roll,front_wing,-2.3949674230985285,0.7486325769014726,19.0152674532974,False,0.748678845324485,0.7486325769014726
2.0,-1.6,1.0275553945973288,-1.1418293266489614,-3.143600000000001,pitch_then_roll,front_wing,-2.377766667307893,0.7658333326921078,19.45216665037954,False,0.7658741422213451,0.7658333326921078
2.0,-1.55,1.0275553945973288,-1.1061471601911814,-3.143600000000001,pitch_then_roll,front_wing,-2.3605629274393523,0.7830370725606488,19.889141643040478,False,0.7830726767341423,0.7830370725606488
2.0,-1.5,1.0275553945973288,-1.0704649937334014,-3.143600000000001,pitch_then_roll,front_wing,-2.343356210165275,0.8002437898347261,20.326192261802042,False,0.8002744421925252,0.8002437898347261
2.0,-1.45,1.0275553945973288,-1.0347828272756212,-3.143600000000001,pitch_then_roll,front_wing,-2.3261465221591835,0.8174534778408176,20.763318337156765,False,0.8174794319248937,0.8174534778408176
2.0,-1.4,1.0275553945973288,-0.9991006608178412,-3.143600000000001,pitch_then_roll,front_wing,-2.3089338700957547,0.8346661299042464,21.200519699567856,False,0.8346876392583935,0.8346661299042464
2.0,-1.35,1.0275553945973288,-0.9634184943600613,-3.143600000000001,pitch_then_roll,front_wing,-2.291718260650811,0.85188173934919,21.637796179469426,False,0.8518990575189216,0.85188173934919
2.0,-1.2999999999999998,1.0275553945973288,-0.9277363279022811,-3.143600000000001,pitch_then_roll,front_wing,-2.2744997005013263,0.8691002994986747,22.075147607266338,False,0.869113680031135,0.8691002994986747
2.0,-1.25,1.0275553945973288,-0.8920541614445011,-3.143600000000001,pitch_then_roll,front_wing,-2.2572781963254163,0.8863218036745848,22.512573813334452,False,0.8863315001184437,0.8863218036745848
2.0,-1.2,1.0275553945973288,-0.8563719949867211,-3.143600000000001,pitch_then_roll,front_wing,-2.24005375480234,0.9035462451976612,22.950074628020595,False,0.903552511103018,0.9035462451976612
2.0,-1.15,1.0275553945973288,-0.820689828528941,-3.143600000000001,pitch_then_roll,front_wing,-2.2228263826124954,0.9207736173875056,23.38764988164264,False,0.9207767063057881,0.9207736173875056
2.0,-1.1,1.0275553945973288,-0.785007662071161,-3.143600000000001,pitch_then_roll,front_wing,-2.205596086437415,0.9380039135625862,23.825299404489687,False,0.9380040790464568,0.9380039135625862
2.0,-1.0499999999999998,1.0275553945973288,-0.7493254956133808,-3.143600000000001,roll_then_pitch,front_wing,-2.188365377356514,0.9552346226434869,24.262959415144564,False,0.9552346226434869,0.9552371270402342
2.0,-1.0,1.0275553945973288,-0.7136433291556009,-3.143600000000001,roll_then_pitch,front_wing,-2.1711316695858853,0.9724683304141157,24.70069559251854,False,0.9724683304141157,0.9724732511366487
2.0,-0.95,1.0275553945973288,-0.6779611626978208,-3.143600000000001,roll_then_pitch,front_wing,-2.15389480432565,0.9897051956743512,25.13851197012852,False,0.9897051956743512,0.9897122791669033
2.0,-0.8999999999999999,1.0275553945973288,-0.6422789962400408,-3.143600000000001,roll_then_pitch,front_wing,-2.1366547882610236,1.0069452117389774,25.576408378170026,False,1.0069452117389774,1.0069542044449427
2.0,-0.8499999999999999,1.0275553945973288,-0.6065968297822607,-3.143600000000001,roll_then_pitch,front_wing,-2.1194116280784447,1.0241883719215563,26.014384646807528,False,1.0241883719215563,1.024199020283589
2.0,-0.7999999999999998,1.0275553945973288,-0.5709146633244806,-3.143600000000001,roll_then_pitch,front_wing,-2.10216533046557,1.0414346695344312,26.45244060617455,False,1.0414346695344312,1.0414467199945396
2.0,-0.75,1.0275553945973288,-0.5352324968667007,-3.143600000000001,roll_then_pitch,front_wing,-2.0849159021112724,1.0586840978887286,26.890576086373706,False,1.0586840978887286,1.0586972968883797
2.0,-0.7,1.0275553945973288,-0.4995503304089206,-3.143600000000001,roll_then_pitch,front_wing,-2.0676633497056427,1.0759366502943584,27.328790917476702,False,1.0759366502943584,1.0759507442745746
2.0,-0.6499999999999999,1.0275553945973288,-0.46386816395114056,-3.143600000000001,roll_then_pitch,front_wing,-2.0504076799399824,1.0931923200600187,27.767084929524472,False,1.0931923200600187,1.0932070554614755
2.0,-0.5999999999999999,1.0275553945973288,-0.42818599749336045,-3.143600000000001,roll_then_pitch,front_wing,-2.033148899506794,1.110451100493207,28.205457952527453,False,1.110451100493207,1.11046622375633
2.0,-0.5499999999999998,1.0275553945973288,-0.3925038310355804,-3.143600000000001,roll_then_pitch,front_wing,-2.0158870150998,1.1277129849002012,28.643909816465108,False,1.1277129849002012,1.1277282424652646
2.0,-0.5,1.0275553945973288,-0.35682166457780046,-3.143600000000001,roll_then_pitch,front_wing,-1.998622033413917,1.144977966586084,29.082440351286532,False,1.144977966586084,1.1449931048933117
2.0,-0.44999999999999996,1.0275553945973288,-0.3211394981200204,-3.143600000000001,roll_then_pitch,front_wing,-1.981353961145266,1.162246038854735,29.52104938691027,False,1.162246038854735,1.1622608043443967
2.0,-0.3999999999999999,1.0275553945973288,-0.2854573316622403,-3.143600000000001,roll_then_pitch,front_wing,-1.9640828049911656,1.1795171950088355,29.95973675322442,False,1.1795171950088355,1.1795313341213443
2.0,-0.34999999999999987,1.0275553945973288,-0.24977516520446022,-3.143600000000001,roll_then_pitch,front_wing,-1.9468085716501315,1.1967914283498695,30.398502280086685,False,1.1967914283498695,1.1968046875258822
2.0,-0.2999999999999998,1.0275553945973288,-0.21409299874668014,-3.143600000000001,roll_then_pitch,front_wing,-1.9295312678218748,1.2140687321781263,30.837345797324407,False,1.2140687321781263,1.2140808578586433
2.0,-0.25,1.0275553945973288,-0.17841083228890023,-3.143600000000001,roll_then_pitch,front_wing,-1.9122509002072912,1.23134909979271,31.27626713473483,False,1.23134909979271,1.231359838419166
2.0,-0.19999999999999996,1.0275553945973288,-0.14272866583112015,-3.143600000000001,roll_then_pitch,front_wing,-1.894967475508472,1.248632524491529,31.715266122084838,False,1.248632524491529,1.2486416225059025
2.0,-0.1499999999999999,1.0275553945973288,-0.10704649937334007,-3.143600000000001,roll_then_pitch,front_wing,-1.877681000428689,1.265918999571312,32.15434258911132,False,1.265918999571312,1.2659262034162144
2.0,-0.09999999999999987,1.0275553945973288,-0.07136433291555999,-3.143600000000001,roll_then_pitch,front_wing,-1.8603914816724014,1.2832085183275996,32.59349636552103,False,1.2832085183275996,1.283213574446378
2.0,-0.04999999999999982,1.0275553945973288,-0.03568216645777992,-3.143600000000001,roll_then_pitch,front_wing,-1.8430989259452435,1.3005010740547576,33.03272728099084,False,1.3005010740547576,1.300503728891592
2.0,0.0,1.0275553945973288,0.0,-3.143600000000001,pitch_then_roll,front_wing,-1.825803339954033,1.317796660045968,33.47203516516759,False,1.3177966600459685,1.317796660045968
2.0,0.050000000000000266,1.0275553945973288,0.03568216645778024,-3.143600000000001,pitch_then_roll,front_wing,-1.8085076387974497,1.3350923612025514,33.9113459745448,False,1.3350952695932436,1.3350923612025514
2.0,0.10000000000000009,1.0275553945973288,0.07136433291556016,-3.143600000000001,pitch_then_roll,front_wing,-1.7912091743466996,1.3523908256533015,34.35072697159386,False,1.3523968959874182,1.3523908256533015
2.0,0.1499999999999999,1.0275553945973288,0.10704649937334007,-3.143600000000001,pitch_then_roll,front_wing,-1.7739079533108852,1.3696920466891158,34.79017798590354,False,1.3697015325181603,1.3696920466891158
2.0,0.20000000000000018,1.0275553945973288,0.14272866583112032,-3.143600000000001,roll_then_pitch,rear_wing_thing_mirror,-1.7596208257094057,1.3839791742905954,35.15307102698112,False,1.3839791742905954,1.3839825687640395
