Fz,slipRatio,slipAngle_deg,Fx,Fy,ax_g,ay_g
400,-0.044999999999999984,-0.3999999999999986,-3.2947124889337513,32.18555040063206,-0.001087266864917546,0.010621346353370543
400,-0.044999999999999984,-0.1999999999999993,-3.3739290367206936,32.583194630196815,-0.0011134086080442044,0.010752570366477478
400,-0.044999999999999984,0.0,-3.45692986226327,32.980840187715216,-0.0011407991763187826,0.01088379481781385
400,-0.044999999999999984,0.20000000000000107,-3.5438930563306013,33.378485745331346,-0.0011694973403298715,0.011015019269182472
400,-0.044999999999999984,0.40000000000000036,-3.634992456620729,33.77612997636196,-0.0011995604671374463,0.011146243282773144
400,-0.044999999999999984,0.6000000000000014,-3.7303931807353705,34.17377155531405,-0.0012310430461386138,0.011277466421168452
400,-0.044999999999999984,0.8000000000000007,-3.830245919858903,34.57140915790235,-0.0012639948059613372,0.011408688247349537
400,-0.044999999999999984,1.0,-3.9346797533571465,34.969041461066816,-0.0012984583432564239,0.011539908324701866
400,-0.044999999999999984,1.200000000000001,-4.043793227497371,35.366667142990075,-0.001334466178643328,0.011671126217020995
400,-0.044999999999999984,1.4000000000000004,-4.157643438576418,35.764284883114804,-0.0013720371541035197,0.011802341488518305
400,-0.044999999999999984,1.6000000000000014,-4.276232881425136,36.16189336216118,-0.0014111720929400708,0.011933553703826746
400,-0.044999999999999984,1.8000000000000005,-4.3994938812289925,36.559491262144135,-0.0014518486622229685,0.01206476242800655
400,-0.044999999999999984,2.0,-4.527270535797886,36.95707726639075,-0.0014940154136737856,0.012195967226550962
400,-0.044999999999999984,2.200000000000001,-4.659298275232974,37.354650059557436,-0.00153758503828288,0.012327167665391908
400,-0.044999999999999984,2.4000000000000004,-4.795181415092526,37.75220832764724,-0.0015824269587741155,0.012458363310905711
400,-0.044999999999999984,2.6000000000000014,-4.934369452453199,38.149750758027025,-0.0016283595072205932,0.012589553729918757
400,-0.044999999999999984,2.8000000000000007,-5.076133335659128,38.54727603944459,-0.0016751420939772692,0.012720738489713144
400,-0.044999999999999984,3.0000000000000004,-5.219543511438241,38.94478286204586,-0.0017224679631510896,0.01285191715803236
400,-0.044999999999999984,3.200000000000001,-5.36345216876387,39.34226991739191,-0.001769958333012032,0.012983089303086894
400,-0.044999999999999984,3.4000000000000004,-5.506482666354144,39.739735898476034,-0.0018171589070302228,0.013114254493559878
400,-0.044999999999999984,3.600000000000001,-5.647029513265204,40.13717949974074,-0.0018635398674716262,0.013245412298612683
400,-0.044999999999999984,3.8000000000000007,-5.783272298031983,40.534599417094725,-0.0019085004720641534,0.013376562287890532
400,-0.044999999999999984,4.0,-5.913206457160962,40.93199434792981,-0.0019513792077099402,0.013507704031528083
400,-0.044999999999999984,4.199999999999999,-6.034692617269023,41.329362991137764,-0.0019914700735670426,0.013638837100154982
400,-0.044999999999999984,4.400000000000002,-6.14552443631216,41.72670404712722,-0.002028044968896722,0.013769961064901446
400,-0.044999999999999984,4.600000000000001,-6.243512583107605,42.124016217840406,-0.0020603814066050825,0.013901075497403784
400,-0.044999999999999984,4.800000000000001,-6.326580087368298,42.521298206769934,-0.002087793979094307,0.014032179969809934
400,-0.044999999999999984,5.0,-6.392862234387251,42.918548718975515,-0.002109667323864558,0.014163274054784987
400,-0.044999999999999984,5.199999999999999,-6.440802915123571,43.3157664611006,-0.002125487919385796,0.014294357325516673
400,-0.044999999999999984,5.400000000000002,-6.469239143422813,43.71295014138904,-0.0021348719760817423,0.014425429355720856
400,-0.044999999999999984,5.600000000000001,-6.477466322833191,44.110098469701576,-0.002137586974611866,0.014556489719646983
400,-0.044999999999999984,5.800000000000001,-6.4652785584459735,44.507210157532505,-0.0021335649689224008,0.01468753799208358
400,-0.044999999999999984,6.000000000000001,-6.432980537408266,44.90428391802605,-0.0021229065068579084,0.014818573748363656
400,-0.044999999999999984,6.199999999999999,-6.381369963669569,45.30131846599285,-0.0021058748335650353,0.014949596564370133
400,-0.044999999999999984,6.400000000000002,-6.311692048581097,45.69831251792635,-0.002082880873228074,0.01508060601654128
400,-0.044999999999999984,6.600000000000001,-6.225569992483404,46.095264792019115,-0.0020544602877450913,0.015211601681876076
400,-0.044999999999999984,6.800000000000001,-6.1249175454957046,46.49217400817918,-0.002021244621476739,0.015342583137939602
400,-0.044999999999999984,7.0,-6.011841309762726,46.88903888804623,-0.0019839290606394836,0.015473549962868406
400,-0.044999999999999984,7.200000000000002,-5.88854112017942,47.28585815500787,-0.0019432395585896813,0.015604501735375843
400,-0.044999999999999984,7.400000000000002,-5.757216425662788,47.68263053421572,-0.0018999019413095885,0.015735438034757403
400,-0.044999999999999984,7.600000000000001,-5.619985146694844,48.07935475260152,-0.0018546151301073188,0.01586635844089602
400,-0.044999999999999984,7.800000000000002,-5.478819321036129,48.4760295388932,-0.0018080299044729209,0.01599726253426739
400,-0.044999999999999984,8.0,-5.335499431147418,48.872653623630875,-0.0017607338299647456,0.016128149895945215
400,-0.044999999999999984,8.200000000000003,-5.191587090692963,49.26922573918277,-0.0017132422446581625,0.0162590201076065
400,-0.044999999999999984,8.400000000000002,-5.048414077721667,49.66574461976114,-0.0016659946400562574,0.016389872751536767
400,-0.044999999999999984,8.600000000000001,-4.907084677081051,50.062209001438084,-0.0016193554340947908,0.016520707410635313
400,-0.044999999999999984,8.8,-4.7684879051969755,50.45861762216137,-0.001573618005363078,0.016651523668420397
400,-0.044999999999999984,9.0,-4.633316299866552,50.85496922177011,-0.0015290108938026262,0.016782321109034437
400,-0.044999999999999984,9.200000000000003,-4.502088388888143,51.25126254201052,-0.001485705215435119,0.0169130993172492
400,-0.044999999999999984,9.400000000000002,-4.375172537557348,51.64749632655148,-0.0014438225321210944,0.017043857878470937
400,-0.044999999999999984,9.600000000000001,-4.25281048812944,52.043669321000166,-0.0014034426196664505,0.017174596378745542
400,-0.044999999999999984,9.8,-4.135139462097892,52.43978027291752,-0.0013646107616531412,0.01730531440476367
400,-0.044999999999999984,10.0,-4.022212157022726,52.83582793183368,-0.0013273443484638076,0.0174360115438658
400,-0.044999999999999984,10.200000000000003,-3.914014321923769,53.23181104926352,-0.0012916386772241965,0.0175666873840474
400,-0.044999999999999984,10.400000000000002,-3.8104798456802187,53.62772837872188,-0.0012574719310287994,0.017697341513963915
400,-0.044999999999999984,10.600000000000001,-3.7115034574637065,54.02357867573886,-0.00122480937012903,0.017827973522935848
400,-0.044999999999999984,10.8,-3.616951235889937,54.41936069787513,-0.001193606799990726,0.017958583000953786
400,-0.044999999999999984,11.0,-3.526669172339961,54.815073204737025,-0.0011638133972206907,0.01808916953868341
400,-0.044999999999999984,11.200000000000003,-3.440490049106192,55.210714957991776,-0.0011353739793793947,0.01821973272747048
400,-0.044999999999999984,11.400000000000002,-3.3582388867128983,55.60628472138242,-0.0011082308026161556,0.018350272159345794
400,-0.044999999999999984,11.600000000000001,-3.2797371958638655,56.00178126074293,-0.0010823249648270208,0.018480787427030167
400,-0.044999999999999984,11.8,-3.204806244234608,56.39720334401308,-0.0010575974837078424,0.018611278123939333
400,-0.044999999999999984,12.000000000000002,-3.133269520908629,56.79254974125339,-0.0010339901100270262,0.01874174384418888
400,-0.04000000000000001,-12.000000000000002,-1.3567973062313308,9.190465251155159,-0.0004477479471819167,0.0030328862910860327
400,-0.04000000000000001,-11.8,-1.3668324642246692,9.58659484728712,-0.0004510595850887194,0.003163610469761434
400,-0.04000000000000001,-11.6,-1.3771029211355512,9.982804354721855,-0.00045444887247700355,0.0032943610194515836
400,-0.04000000000000001,-11.4,-1.387616853717879,10.379092405407581,-0.0004579185077047018,0.0034251374886945176
400,-0.04000000000000001,-11.2,-1.398382812326338,10.77545763141332,-0.000461471312419337,0.0035559394260681366
400,-0.04000000000000001,-11.0,-1.4094097418899774,11.171898664947252,-0.0004651102384793784,0.0036867663801962657
400,-0.04000000000000001,-10.8,-1.4207070042674719,11.568414138375227,-0.00046883837533155773,0.0038176178997547604
400,-0.04000000000000001,-10.600000000000001,-1.4322844020870307,11.965002684239156,-0.0004726589578781242,0.003948493533477577
400,-0.04000000000000001,-10.4,-1.444152204182303,12.361662935275426,-0.000476575374870784,0.004079392830162849
400,-0.04000000000000001,-10.2,-1.4563211727447234,12.758393524433345,-0.00048059117787107095,0.004210315338678977
400,-0.04000000000000001,-10.0,-1.4688025923225911,13.155193084893558,-0.00048471009082014607,0.004341260607970701
400,-0.04000000000000001,-9.8,-1.4816083008079053,13.552060250086534,-0.0004889360202645637,0.004472228187065205
400,-0.04000000000000001,-9.6,-1.494750722563534,13.948993653710936,-0.0004932730662883552,0.004603217625078178
400,-0.04000000000000001,-9.4,-1.5082429038558505,14.345991929752067,-0.0004977255342059257,0.0047342284712199
400,-0.04000000000000001,-9.200000000000001,-1.5220985507716294,14.74305371250031,-0.0005022979470747641,0.004865260274801331
400,-0.04000000000000001,-9.0,-1.5363320698126044,15.140177636569547,-0.0005069950590917928,0.004996312585240185
400,-0.04000000000000001,-8.8,-1.5509586113770577,15.53736233691559,-0.0005118218699424464,0.0051273849520670125
400,-0.04000000000000001,-8.6,-1.5659941163548812,15.934606448854588,-0.0005167836401772084,0.005258476924931281
400,-0.04000000000000001,-8.4,-1.5814553660810888,16.331908608081424,-0.0005218859076964484,0.005389588053607438
400,-0.04000000000000001,-8.2,-1.5973600359125006,16.72926745068818,-0.0005271345054309184,0.005520717888001008
400,-0.04000000000000001,-8.0,-1.6137267527137182,17.12668161318247,-0.00053253558031233,0.005651865978154646
400,-0.04000000000000001,-7.8,-1.630575156561151,17.524149732505908,-0.0005380956136359028,0.005783031874254224
400,-0.04000000000000001,-7.6,-1.6479259669981943,17.921670446052445,-0.0005438214429248092,0.0059142151266348905
400,-0.04000000000000001,-7.3999999999999995,-1.6658010542003205,18.319242391686767,-0.0005497202854149086,0.0060454152857871354
400,-0.04000000000000001,-7.199999999999999,-1.6842235154360201,18.71686420776268,-0.00055579976328713,0.0061766319023628625
400,-0.04000000000000001,-7.0,-1.7032177572379632,19.114534533141455,-0.0005620679307842484,0.006307864527181439
400,-0.04000000000000001,-6.8,-1.7228095837283874,19.512252007210222,-0.0005685333033585775,0.006439112711235768
400,-0.04000000000000001,-6.6,-1.743026291573095,19.910015269900274,-0.0005752048890071275,0.006570376005698329
400,-0.04000000000000001,-6.3999999999999995,-1.7638967720693899,20.307822961705433,-0.0005820922219609881,0.006701653961927237
400,-0.04000000000000001,-6.199999999999999,-1.7854516209040487,20.70567372370035,-0.0005892053989058497,0.006832946131472282
400,-0.04000000000000001,-6.000000000000001,-1.8077232561473167,21.103566197558838,-0.0005965551179204432,0.0069642520660809825
400,-0.04000000000000001,-5.8,-1.8307460450769104,21.501499025572173,-0.0006041527203289128,0.007095571317704621
400,-0.04000000000000001,-5.6,-1.8545564404506532,21.899470850667356,-0.0006120102356712711,0.007226903438504267
400,-0.04000000000000001,-5.3999999999999995,-1.879193126865919,22.29748031642542,-0.0006201404300025378,0.007358247980856831
400,-0.04000000000000001,-5.199999999999999,-1.9046971778561042,22.69552606709967,-0.0006285568577351348,0.0074896044973610685
400,-0.04000000000000001,-5.0,-1.9311122243756926,23.09360674763392,-0.0006372739172395588,0.007620972540843608
400,-0.04000000000000001,-4.8,-1.9584846353123853,23.49172100368075,-0.0006463069104140266,0.007752351664364975
400,-0.04000000000000001,-4.6000000000000005,-1.9868637106316946,23.889867481619675,-0.0006556721064228808,0.007883741421225584
400,-0.04000000000000001,-4.3999999999999995,-2.016301887700231,24.28804482857538,-0.0006653868097840087,0.00801514136497176
400,-0.04000000000000001,-4.199999999999999,-2.0468549612397515,24.686251692435896,-0.0006754694329544635,0.008146551049401731
400,-0.04000000000000001,-4.0,-2.078582317224532,25.084486721870725,-0.0006859395735174292,0.008277970028571618
400,-0.04000000000000001,-3.799999999999999,-2.1115471808359163,25.482748566349027,-0.0006968180960081075,0.008409397856801431
400,-0.04000000000000001,-3.5999999999999996,-2.145816878312764,25.8810358761577,-0.0007081272183252973,0.008540834088681034
400,-0.04000000000000001,-3.4000000000000004,-2.181463112163207,26.27934730241952,-0.0007198906025522566,0.008672278279076134
400,-0.04000000000000001,-3.1999999999999993,-2.2185622487038503,26.677681497111198,-0.0007321334498456625,0.008803729983134244
400,-0.04000000000000001,-3.0000000000000004,-2.2571956162329703,27.076037113081448,-0.0007448825988338303,0.008935188756290636
400,-0.04000000000000001,-2.7999999999999994,-2.29744981128057,27.474412804069036,-0.000758166626680323,0.009066654154274304
400,-0.04000000000000001,-2.5999999999999996,-2.3394170092561644,27.872807224720784,-0.0007720159515988275,0.009198125733113903
400,-0.04000000000000001,-2.3999999999999986,-2.3831952743671843,28.271219030609576,-0.0007864629351273332,0.009329603049143695
400,-0.04000000000000001,-2.1999999999999997,-2.428888861822741,28.66964687825231,-0.0008015419818564507,0.009461085659009466
400,-0.04000000000000001,-2.0,-2.476608502965764,29.06808942512787,-0.0008172896335240338,0.009592573119674463
400,-0.04000000000000001,-1.799999999999999,-2.52647166096421,29.46654532969504,-0.0008337446533941907,0.009724064988425304
400,-0.04000000000000001,-1.5999999999999996,-2.5786027408846275,29.865013251410392,-0.0008509480955823075,0.009855560822877878
400,-0.04000000000000001,-1.3999999999999986,-2.6331332331836004,30.263491850746167,-0.0008689433524077376,0.009987060180983252
400,-0.04000000000000001,-1.1999999999999993,-2.6902017636635738,30.661979789208107,-0.0008877761708794011,0.010118562621033547
400,-0.04000000000000001,-1.0,-2.7499540154927193,31.0604757293533,-0.0009074946269620633,0.010250067701667837
400,-0.04000000000000001,-0.7999999999999989,-2.812542479690773,31.45897833480795,-0.0009281490432357712,0.010381574981878004
400,-0.04000000000000001,-0.5999999999999996,-2.8781259792121836,31.85748627028513,-0.0009497918318415964,0.010513084021014604
400,-0.04000000000000001,-0.3999999999999986,-2.946868898077954,32.25599820160255,-0.0009724772400923952,0.010644594378792728
400,-0.04000000000000001,-0.1999999999999993,-3.0189400305959464,32.65451279570023,-0.000996260970711407,0.010776105615297828
400,-0.04000000000000001,0.0,-3.0945109463086187,33.05302872065819,-0.0010211996422591803,0.010907617290991564
400,-0.04000000000000001,0.20000000000000107,-3.1737537438053924,33.451544645714094,-0.0010473500478836468,0.011039128966717621
400,-0.04000000000000001,0.40000000000000036,-3.2568380410942748,33.85005924128084,-0.00107476816213203,0.011170640203707519
400,-0.04000000000000001,0.6000000000000014,-3.3439270224640834,34.248571178964184,-0.0011035078364012886,0.01130215056358642
400,-0.04000000000000001,0.8000000000000007,-3.435172333032429,34.64707913158028,-0.0011336191141207532,0.011433659608378922
400,-0.04000000000000001,1.0,-3.5307075849089857,35.04558177317313,-0.0011651460877628594,0.011565166900514828
400,-0.04000000000000001,1.200000000000001,-3.630640217124876,35.444077779032206,-0.0011981242125908293,0.011696672002834932
400,-0.04000000000000001,1.4000000000000004,-3.7350414413570046,35.84256582570972,-0.0012325769887118667,0.011828174478596753
400,-0.04000000000000001,1.6000000000000014,-3.843934015966838,36.24104459103821,-0.0012685119264663745,0.011959673891480312
400,-0.04000000000000001,1.8000000000000005,-3.957277634281879,36.63951275414781,-0.0013059157245087607,0.01209116980559385
400,-0.04000000000000001,2.0,-4.074951805287134,37.03796899548365,-0.001344748620374603,0.012222661785479552
400,-0.04000000000000001,2.200000000000001,-4.19673626502541,37.436411996823125,-0.001384937926172926,0.01235414939611926
400,-0.04000000000000001,2.4000000000000004,-4.322289205478704,37.834840441293196,-0.001426370844039459,0.01248563220294018
400,-0.04000000000000001,2.6000000000000014,-4.45112396251331,38.23325301338763,-0.0014688867730754283,0.012617109771820565
400,-0.04000000000000001,2.8000000000000007,-4.582585274470873,38.631648398984176,-0.0015122694745979832,0.012748581669095387
400,-0.04000000000000001,3.0000000000000004,-4.715826797969156,39.03002528536171,-0.001556239652274306,0.012880047461561997
400,-0.04000000000000001,3.200000000000001,-4.849792205722449,39.42838236121743,-0.0016004487143349718,0.013011506716485799
400,-0.04000000000000001,3.4000000000000004,-4.9832028072204295,39.826718316683824,-0.0016444746883538509,0.01314295900160584
400,-0.04000000000000001,3.600000000000001,-5.114555091166099,40.22503184334581,-0.0016878214102438649,0.013274403885140482
400,-0.04000000000000001,3.8000000000000007,-5.242131710161301,40.623321634257685,-0.0017299221492423635,0.013405840935792985
400,-0.04000000000000001,4.0,-5.364029022164358,41.0215863839601,-0.0017701486966903112,0.013537269722757109
400,-0.04000000000000001,4.199999999999999,-5.478203222667434,41.41982478849698,-0.0018078265898152503,0.013668689815722706
400,-0.04000000000000001,4.400000000000002,-5.5825353176689,41.8180355454324,-0.0018422565530437666,0.013800100784881272
400,-0.04000000000000001,4.600000000000001,-5.674912855979916,42.21621735386739,-0.0018727414699539896,0.013931502200931513
400,-0.04000000000000001,4.800000000000001,-5.753323818161704,42.61436891445678,-0.0018986173669595428,0.014062893635084893
400,-0.04000000000000001,5.0,-5.8159558451288484,43.0124889294259,-0.0019192861591023247,0.014194274659071141
400,-0.04000000000000001,5.199999999999999,-5.861292573356065,43.4105761025873,-0.001934247441014112,0.014325644845143783
400,-0.04000000000000001,5.400000000000002,-5.88819854041149,43.80862913935743,-0.0019431265060451837,0.01445700376608563
400,-0.04000000000000001,5.600000000000001,-5.895984964406421,44.20664674677318,-0.0019456960537171952,0.014588350995214251
400,-0.04000000000000001,5.800000000000001,-5.884450452934488,44.60462763350856,-0.0019418896238182083,0.01471968610638746
400,-0.04000000000000001,6.000000000000001,-5.85389301135973,45.00257050989112,-0.001931805559180556,0.01485100867400876
400,-0.04000000000000001,6.199999999999999,-5.80509229033412,45.40047408791847,-0.001915701147298352,0.014982318273032763
400,-0.04000000000000001,6.400000000000002,-5.739263641667362,45.79833708127472,-0.00189397745860076,0.015113614478970645
400,-0.04000000000000001,6.600000000000001,-5.657988090618688,46.196158205346805,-0.0018671562370586837,0.015244896867895517
400,-0.04000000000000001,6.800000000000001,-5.563124564795986,46.5939361772409,-0.001835850935408629,0.01537616501644784
400,-0.04000000000000001,7.0,-5.456712320740746,46.9916697157986,-0.0018007345155779493,0.015507418501840778
400,-0.04000000000000001,7.200000000000002,-5.340872138341067,47.38935754161328,-0.001762506842488958,0.01563865690186558
400,-0.04000000000000001,7.400000000000002,-5.2177143218448805,47.78699837704614,-0.001721864324065375,0.015769879794896892
400,-0.04000000000000001,7.600000000000001,-5.089259942663108,48.18459094624245,-0.0016794739210766474,0.015901086759898105
400,-0.04000000000000001,7.800000000000002,-4.957379444103658,48.58213397514757,-0.0016359528864813343,0.016032277376426644
400,-0.04000000000000001,8.0,-4.823750207630278,48.97962619152301,-0.0015918547621412778,0.01616345122463927
400,-0.04000000000000001,8.200000000000003,-4.689832433116596,49.37706632496241,-0.0015476614192194659,0.016294607885297366
400,-0.04000000000000001,8.400000000000002,-4.5568610326427335,49.77445310690746,-0.0015037803831040202,0.01642574693977216
400,-0.04000000000000001,8.600000000000001,-4.425850294967261,50.17178527066377,-0.0014605463727005677,0.01655686797004999
400,-0.04000000000000001,8.8,-4.29760778827318,50.56906155141672,-0.0014182258883879701,0.016687970558737525
400,-0.04000000000000001,9.0,-4.172754170991036,50.96628068624721,-0.0013770237496605621,0.016819054289066958
400,-0.04000000000000001,9.200000000000003,-4.051746082179999,51.363441414147346,-0.0013370906490355002,0.01695011874490119
400,-0.04000000000000001,9.400000000000002,-3.934899912350541,51.76054247603618,-0.001298530996508972,0.01708116351073902
400,-0.04000000000000001,9.600000000000001,-3.822414886741078,52.15758261477525,-0.0012614105371197674,0.017212188171720277
400,-0.04000000000000001,9.8,-3.7143944497332178,52.554560575184155,-0.0012257634078825304,0.01734319231363095
400,-0.04000000000000001,10.0,-3.6108653867382783,52.95147510405603,-0.0011915984480784696,0.017474175522908315
400,-0.04000000000000001,10.200000000000003,-3.511794452928795,53.34832495017304,-0.0011589046867960247,0.017605137386646017
400,-0.04000000000000001,10.400000000000002,-3.417102507928621,53.74510886432171,-0.0011276560074289811,0.017736077492599162
400,-0.04000000000000001,10.600000000000001,-3.326676300911926,54.14182559930825,-0.001097815036801148,0.017866995429189354
400,-0.04000000000000001,10.8,-3.2403781318987956,54.53847390997387,-0.00106933633342834,0.017997890785509753
400,-0.04000000000000001,11.0,-3.1580536509107016,54.93505255320995,-0.0010421689612674823,0.018128763151330083
400,-0.04000000000000001,11.200000000000003,-3.0795380622800237,55.33156028797323,-0.0010162585371608678,0.018259612117101646
400,-0.04000000000000001,11.400000000000002,-3.004660988414229,55.72799587530084,-0.0009915488358956722,0.018390437273962276
400,-0.04000000000000001,11.600000000000001,-2.9332502240627973,56.12435807832541,-0.0009679830291254208,0.018521238213741333
400,-0.04000000000000001,11.8,-2.865134584325645,56.52064566228996,-0.00094550462522292,0.018652014528964617
400,-0.04000000000000001,12.000000000000002,-2.8001460209435844,56.91685739456293,-0.0009240581676636519,0.018782765812859314
400,-0.035,-12.000000000000002,-1.1738563410948546,9.195357187585302,-0.0003873767766178663,0.003034500647544644
400,-0.035,-11.8,-1.1826960561700193,9.591697637112539,-0.0003902939141006726,0.003165294408592045
400,-0.035,-11.6,-1.1917432284798914,9.988118040478048,-0.0003932795132103864,0.0032961145546910615
400,-0.035,-11.4,-1.201005079242158,10.384617028901854,-0.0003963359569745835,0.0034269606341394213
400,-0.035,-11.2,-1.2104891604531807,10.78119323372485,-0.00039946573757898123,0.0035578321952747416
400,-0.035,-11.0,-1.2202033735249644,11.177845286427164,-0.00040267146251770497,0.0036887287864805873
400,-0.035,-10.8,-1.2301559891561415,11.574571818646678,-0.00040595586115078306,0.003819649956192581
400,-0.035,-10.600000000000001,-1.2403556685295958,11.971371462197423,-0.0004093217916994388,0.003950595252904476
400,-0.035,-10.4,-1.2508114859369812,12.368242849088016,-0.0004127722487122622,0.004081564225174242
400,-0.035,-10.2,-1.261532952938687,12.765184611540107,-0.0004163103710380843,0.004212556421630146
400,-0.035,-10.0,-1.2725300441767546,13.162195382006804,-0.0004199394503443322,0.0043435713909768395
400,-0.035,-9.8,-1.283813224968069,13.55927379319117,-0.0004236629402228801,0.004474608682001461
400,-0.035,-9.6,-1.2953934808157208,13.956418478064615,-0.0004274844659289044,0.004605667843579702
400,-0.035,-9.4,-1.3072823489879788,14.353628069885328,-0.00043140783480205677,0.004736748424681894
400,-0.035,-9.200000000000001,-1.3194919523267825,14.750901202216749,-0.0004354370474233875,0.004867849974379101
400,-0.035,-9.0,-1.3320350354612074,15.148236508945987,-0.0004395763095659181,0.0049989720418492
400,-0.035,-8.8,-1.3449250036160367,15.545632624302263,-0.0004438300450016082,0.005130114176382966
400,-0.035,-8.6,-1.3581759642214215,15.943088182875325,-0.00044820290923269177,0.005261275927390149
400,-0.035,-8.4,-1.3718027715467518,16.340601819633864,-0.00045269980422101355,0.005392456844405552
400,-0.035,-8.2,-1.3858210746003463,16.73817216994397,-0.00045732589419509754,0.0055236564770951195
400,-0.035,-8.0,-1.4002473685564825,17.135797869587492,-0.0004620866226212502,0.005654874375262
400,-0.035,-7.8,-1.4150990499926266,17.533477554780514,-0.0004669877304320432,0.00578611008885264
400,-0.035,-7.6,-1.4303944762426164,17.931209862191693,-0.0004720352756130754,0.0059173631679628365
400,-0.035,-7.3999999999999995,-1.4461530291959477,18.328993428960665,-0.0004772356542569644,0.006048633162843812
400,-0.035,-7.199999999999999,-1.4623951838992344,18.726826892716467,-0.0004825956232020736,0.006179919623908293
400,-0.035,-7.0,-1.4791425823432676,19.124708891595848,-0.000488122324382504,0.0063112221017365515
400,-0.035,-6.8,-1.496418112847849,19.522638064261706,-0.0004938233110253727,0.006442540147082492
400,-0.035,-6.6,-1.5142459954864296,19.920613049921396,-0.0004997065758412475,0.006573873310879693
400,-0.035,-6.3999999999999995,-1.5326518740233357,20.318632488345095,-0.0005057805813637601,0.006705221144247461
400,-0.035,-6.199999999999999,-1.5516629148675762,20.71669501988412,-0.0005120542926047146,0.006836583198496888
400,-0.035,-6.000000000000001,-1.5713079135782022,21.114799285489262,-0.0005185372122012358,0.0069679590251368875
400,-0.035,-5.8,-1.5916174094863615,21.512943926729125,-0.0005252394182414558,0.00709934817588026
400,-0.035,-5.6,-1.6126238090270697,21.91112758580835,-0.0005321716049644383,0.007230750202649696
400,-0.035,-5.3999999999999995,-1.6343615183982654,22.309348905585974,-0.0005393451265381393,0.007362164657583839
400,-0.035,-5.199999999999999,-1.6568670861835735,22.707606529593658,-0.0005467720441254279,0.007493591093043304
400,-0.035,-5.0,-1.6801793565861358,23.105899102053947,-0.0005544651764517957,0.007625029061616698
400,-0.035,-4.8,-1.704339633920291,23.504225267898516,-0.0005624381540881984,0.007756478116126644
400,-0.035,-4.6000000000000005,-1.7293918589916732,23.902583672786374,-0.0005707054776571164,0.007887937809635787
400,-0.035,-4.3999999999999995,-1.755382797958705,24.300972963122096,-0.0005792825801575211,0.008019407695452811
400,-0.035,-4.199999999999999,-1.7823622442024596,24.699391786073996,-0.0005881858935826483,0.00815088732713844
400,-0.035,-4.0,-1.810383233628137,25.09783878959229,-0.0005974329199702538,0.008282376258511425
400,-0.035,-3.799999999999999,-1.8395022736682656,25.496312622427276,-0.0006070423069744853,0.008413874043654547
400,-0.035,-3.5999999999999996,-1.8697795860402266,25.89481193414742,-0.000617033927976731,0.008545380236920589
400,-0.035,-3.4000000000000004,-1.9012793630097118,26.293335375157504,-0.0006274289666534738,0.008676894392938315
400,-0.035,-3.1999999999999993,-1.934070036503212,26.691881596716716,-0.0006382500057843725,0.008808416066618453
400,-0.035,-3.0000000000000004,-1.9682245588659375,27.0904492509567,-0.0006495211199033755,0.008939944813159639
400,-0.035,-2.7999999999999994,-2.0038206933383287,27.48903699089963,-0.000661267971157005,0.00907148018805439
400,-0.035,-2.5999999999999996,-2.0409413113759345,27.88764347047622,-0.0006735179074209765,0.009203021747095044
400,-0.035,-2.3999999999999986,-2.0796746927033447,28.286267344543734,-0.0006863000613190662,0.009334569046379703
400,-0.035,-2.1999999999999997,-2.120114822397214,28.68490726890396,-0.0006996454482615673,0.009466121642318167
400,-0.035,-2.0,-2.1623616772422087,29.083561900321172,-0.0007135870609437742,0.009597679091637857
400,-0.035,-1.799999999999999,-2.2065214909806468,29.482229896540083,-0.0007281599568793078,0.009729240951389745
400,-0.035,-1.5999999999999996,-2.25270698473948,29.880909916303704,-0.0007434013344418418,0.009860806778954243
400,-0.035,-1.3999999999999986,-2.301037544693889,30.279600619371276,-0.0007593505914947222,0.009992376132047124
400,-0.035,-1.1999999999999993,-2.35163932370789,30.67830066653608,-0.0007760493589327296,0.010123948568725399
400,-0.035,-1.0,-2.4046452370332965,31.077008719643302,-0.0007935414992627215,0.010255523647393206
400,-0.035,-0.7999999999999989,-2.4601948138654173,31.47572344160782,-0.0008118730576164832,0.010387100926807691
400,-0.035,-0.5999999999999996,-2.518433856327148,31.874443496431955,-0.0008310921492142625,0.01051867996608486
400,-0.035,-0.3999999999999986,-2.579513844938313,32.27316754922325,-0.0008512487631675344,0.010650260324705441
400,-0.035,-0.1999999999999993,-2.6435910144767223,32.671894266212156,-0.000872394457509854,0.01078184156252073
400,-0.035,0.0,-2.710825006042344,33.07062231476974,-0.0008945819143732309,0.010913423239758429
400,-0.035,0.20000000000000107,-2.7813769798945516,33.46935036342532,-0.0009178643172176923,0.011045004917028466
400,-0.035,0.40000000000000036,-2.855407049259939,33.868077081884074,-0.0009422945039787174,0.01117658615532881
400,-0.035,0.6000000000000014,-2.9330708682061513,34.26680114104469,-0.0009679238410534373,0.011308166516051288
400,-0.035,0.8000000000000007,-3.0145151778780597,34.665521213016845,-0.0009948007535426988,0.011439745560987364
400,-0.035,1.0,-3.0998720869061462,35.064235971138814,-0.001022968837765445,0.011571322852333938
400,-0.035,1.200000000000001,-3.189251837071185,35.462944089994885,-0.0010524644739022737,0.0117028979526991
400,-0.035,1.4000000000000004,-3.2827337898107336,35.86164424543286,-0.0010833138515104525,0.011834470425107907
