Fz,ax_g,ay_g
400,-0.001137918733895589,0.018669322727489352
400,-0.001137918733895589,0.018669322727489352
400,-0.001137918733895589,0.018669322727489352
400,-0.001137918733895589,0.018669322727489352
400,-0.001137918733895589,0.018669322727489352
400,-0.001137918733895589,0.018669322727489352
400,-0.001137918733895589,0.018669322727489352
400,-0.001137918733895589,0.018669322727489352
400,-0.001137918733895589,0.018669322727489352
400,-0.001137918733895589,0.018669322727489352
400,-0.001137918733895589,0.018669322727489352
400,-0.001137918733895589,0.018669322727489352
400,-0.0012358383658027812,0.018564946212516108
400,-0.0012358383658027812,0.018564946212516108
400,-0.0012358383658027812,0.018564946212516108
400,-0.0012358383658027812,0.018564946212516108
400,-0.0012358383658027812,0.018564946212516108
400,-0.0012358383658027812,0.018564946212516108
400,-0.0012358383658027812,0.018564946212516108
400,-0.0012358383658027812,0.018564946212516108
400,-0.0012358383658027812,0.018564946212516108
400,-0.0012358383658027812,0.018564946212516108
400,-0.0013278362621559126,0.018428032477625634
400,-0.0013278362621559126,0.018428032477625634
400,-0.0013278362621559126,0.018428032477625634
400,-0.0013278362621559126,0.018428032477625634
400,-0.0013278362621559126,0.018428032477625634
400,-0.0013278362621559126,0.018428032477625634
400,-0.0013278362621559126,0.018428032477625634
400,-0.00141407270982392,0.018258171089714944
400,-0.00141407270982392,0.018258171089714944
400,-0.00141407270982392,0.018258171089714944
400,-0.00141407270982392,0.018258171089714944
400,-0.00141407270982392,0.018258171089714944
400,-0.001494762472806018,0.01805533502010874
400,-0.002669517287164604,0.014837115773032697
400,-0.0027125541741476783,0.014712603844210775
400,-0.0027125541741476783,0.014712603844210775
400,-0.0028219062517542853,0.014369996339415925
400,-0.0028219062517542853,0.014369996339415925
400,-0.002855432792859684,0.014247317972465456
400,-0.002855432792859684,0.014247317972465456
400,-0.002913856076992161,0.014007521153808359
400,-0.002941348769119299,0.013886894503728469
400,-0.002941348769119299,0.013886894503728469
400,-0.0030103408791910535,0.013509722718635963
400,-0.0030103408791910535,0.013509722718635963
400,-0.0030103408791910535,0.013509722718635963
400,-0.0030637392552811866,0.013119194856584882
400,-0.003094204341042667,0.012832498057749508
400,-0.003094204341042667,0.012832498057749508
400,-0.003126844198484133,0.012423913298686933
400,-0.0031452393148958275,0.012121420907141911
400,-0.003159082189148146,0.011815020343793803
400,-0.0031784174647022396,0.0111031336209306
400,-0.003183922175080621,0.01051488437784143
400,-0.003173115020874915,0.009360073765348054
400,-0.0031491336328463592,0.008472838072659234
400,-0.003108074888734242,0.0075258749968588785
400,-0.003064107559131884,0.006798344811990507
400,-0.0030205527979983247,0.006232882170425422
400,-0.0030148380466215093,0.006174647546134582
400,-0.003007875926728855,0.006116408497719617
400,-0.0029996966070745196,0.006058165215225942
400,-0.0029996966070745196,0.006058165215225942
400,-0.0029903351160109636,0.005999917888926232
400,-0.0029798309927996426,0.005941666709317961
400,-0.0029682278993329782,0.005883411867120946
400,-0.002955573198371724,0.0058251535532748725
400,-0.002941917504934695,0.005766891958936828
400,-0.002911819038887599,0.005650359694485262
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
