current,temperature,rpm,torque,efficiency
900,120,2000,10,85.64
900,120,2000,20,87.53
900,120,2000,30,89.11
900,120,2000,40,90.4
900,120,2000,50,91.4
900,120,2000,60,92.13
900,120,2000,70,92.56
900,120,2000,80,92.71
900,120,2000,90,92.58
900,120,2000,100,92.16
900,120,2000,110,91.46
900,120,2000,120,90.47
900,120,2000,130,89.2
900,120,2000,140,87.63
900,120,2000,150,85.75
900,120,2000,160,83.52
900,120,2000,170,80.96
900,120,2000,180,79.0
900,120,2100,0,83.08
900,120,2100,10,85.34
900,120,2100,20,87.29
900,120,2100,30,88.94
900,120,2100,40,90.3
900,120,2100,50,91.37
900,120,2100,60,92.16
900,120,2100,70,92.67
900,120,2100,80,92.89
900,120,2100,90,92.82
900,120,2100,100,92.48
900,120,2100,110,91.84
900,120,2100,120,90.92
900,120,2100,130,89.72
900,120,2100,140,88.23
900,120,2100,150,86.43
900,120,2100,160,84.3
900,120,2100,170,81.84
900,120,2100,180,79.04
900,120,2200,0,82.71
900,120,2200,10,85.03
900,120,2200,20,87.05
900,120,2200,30,88.76
900,120,2200,40,90.19
900,120,2200,50,91.33
900,120,2200,60,92.18
900,120,2200,70,92.75
900,120,2200,80,93.04
900,120,2200,90,93.04
900,120,2200,100,92.76
900,120,2200,110,92.19
900,120,2200,120,91.33
900,120,2200,130,90.19
900,120,2200,140,88.77
900,120,2200,150,87.05
900,120,2200,160,85.01
900,120,2200,170,82.63
900,120,2200,180,79.93
900,120,2300,0,82.35
900,120,2300,10,84.73
900,120,2300,20,86.81
900,120,2300,30,88.59
900,120,2300,40,90.07
900,120,2300,50,91.27
900,120,2300,60,92.19
900,120,2300,70,92.82
900,120,2300,80,93.17
900,120,2300,90,93.23
900,120,2300,100,93.01
900,120,2300,110,92.5
900,120,2300,120,91.7
900,120,2300,130,90.63
900,120,2300,140,89.26
900,120,2300,150,87.61
900,120,2300,160,85.65
900,120,2300,170,83.36
900,120,2300,180,80.74
900,120,2400,0,82.0
900,120,2400,10,84.43
900,120,2400,20,86.57
900,120,2400,30,88.4
900,120,2400,40,89.95
900,120,2400,50,91.21
900,120,2400,60,92.18
900,120,2400,70,92.87
900,120,2400,80,93.27
900,120,2400,90,93.39
900,120,2400,100,93.23
900,120,2400,110,92.78
900,120,2400,120,92.04
900,120,2400,130,91.02
900,120,2400,140,89.71
900,120,2400,150,88.12
900,120,2400,160,86.23
900,120,2400,170,84.01
900,120,2400,180,81.47
900,120,2500,0,81.66
900,120,2500,10,84.15
900,120,2500,20,86.33
900,120,2500,30,88.22
900,120,2500,40,89.82
900,120,2500,50,91.13
900,120,2500,60,92.16
900,120,2500,70,92.9
900,120,2500,80,93.36
900,120,2500,90,93.53
900,120,2500,100,93.42
900,120,2500,110,93.02
900,120,2500,120,92.34
900,120,2500,130,91.37
900,120,2500,140,90.12
900,120,2500,150,88.58
900,120,2500,160,86.76
900,120,2500,170,84.61
900,120,2500,180,82.13
900,120,2600,0,81.33
900,120,2600,10,83.87
900,120,2600,20,86.11
900,120,2600,30,88.05
900,120,2600,40,89.7
900,120,2600,50,91.06
900,120,2600,60,92.13
900,120,2600,70,92.92
900,120,2600,80,93.43
900,120,2600,90,93.65
900,120,2600,100,93.59
900,120,2600,110,93.24
900,120,2600,120,92.61
900,120,2600,130,91.69
900,120,2600,140,90.49
900,120,2600,150,89.0
900,120,2600,160,87.23
900,120,2600,170,85.14
900,120,2600,180,82.73
900,120,2700,0,81.03
900,120,2700,10,83.61
900,120,2700,20,85.89
900,120,2700,30,87.88
900,120,2700,40,89.57
900,120,2700,50,90.98
900,120,2700,60,92.1
900,120,2700,70,92.94
900,120,2700,80,93.49
900,120,2700,90,93.76
900,120,2700,100,93.74
900,120,2700,110,93.44
900,120,2700,120,92.85
900,120,2700,130,91.98
900,120,2700,140,90.82
900,120,2700,150,89.38
900,120,2700,160,87.65
900,120,2700,170,85.62
900,120,2700,180,83.27
900,120,2800,0,80.74
900,120,2800,10,83.36
900,120,2800,20,85.69
900,120,2800,30,87.72
900,120,2800,40,89.45
900,120,2800,50,90.9
900,120,2800,60,92.06
900,120,2800,70,92.94
900,120,2800,80,93.53
900,120,2800,90,93.84
900,120,2800,100,93.87
900,120,2800,110,93.61
900,120,2800,120,93.06
900,120,2800,130,92.23
900,120,2800,140,91.11
900,120,2800,150,89.71
900,120,2800,160,88.03
900,120,2800,170,86.05
900,120,2800,180,83.74
900,120,2900,0,80.48
900,120,2900,10,83.14
900,120,2900,20,85.5
900,120,2900,30,87.56
900,120,2900,40,89.33
900,120,2900,50,90.82
900,120,2900,60,92.02
900,120,2900,70,92.94
900,120,2900,80,93.57
900,120,2900,90,93.91
900,120,2900,100,93.98
900,120,2900,110,93.75
900,120,2900,120,93.24
900,120,2900,130,92.45
900,120,2900,140,91.37
900,120,2900,150,90.01
900,120,2900,160,88.36
900,120,2900,170,86.42
900,120,2900,180,84.17
900,120,3000,0,80.23
900,120,3000,10,82.93
900,120,3000,20,85.32
900,120,3000,30,87.42
900,120,3000,40,89.23
900,120,3000,50,90.75
900,120,3000,60,91.98
900,120,3000,70,92.93
900,120,3000,80,93.59
900,120,3000,90,93.97
900,120,3000,100,94.07
900,120,3000,110,93.88
900,120,3000,120,93.4
900,120,3000,130,92.64
900,120,3000,140,91.6
900,120,3000,150,90.27
900,120,3000,160,88.65
900,120,3000,170,86.75
900,120,3000,180,84.54
900,120,3100,0,80.02
900,120,3100,10,82.74
900,120,3100,20,85.17
900,120,3100,30,87.3
900,120,3100,40,89.13
900,120,3100,50,90.68
900,120,3100,60,91.94
900,120,3100,70,92.92
900,120,3100,80,93.61
900,120,3100,90,94.02
900,120,3100,100,94.15
900,120,3100,110,93.98
900,120,3100,120,93.54
900,120,3100,130,92.81
900,120,3100,140,91.79
900,120,3100,150,90.49
900,120,3100,160,88.91
900,120,3100,170,87.03
900,120,3100,180,84.86
900,120,3200,0,79.83
900,120,3200,10,82.58
900,120,3200,20,85.03
900,120,3200,30,87.18
900,120,3200,40,89.04
900,120,3200,50,90.62
900,120,3200,60,91.9
900,120,3200,70,92.91
900,120,3200,80,93.63
900,120,3200,90,94.06
900,120,3200,100,94.21
900,120,3200,110,94.07
900,120,3200,120,93.65
900,120,3200,130,92.95
900,120,3200,140,91.96
900,120,3200,150,90.68
900,120,3200,160,89.12
900,120,3200,170,87.27
900,120,3200,180,85.13
900,120,3300,0,79.67
900,120,3300,10,82.44
900,120,3300,20,84.91
900,120,3300,30,87.09
900,120,3300,40,88.97
900,120,3300,50,90.56
900,120,3300,60,91.87
900,120,3300,70,92.89
900,120,3300,80,93.63
900,120,3300,90,94.09
900,120,3300,100,94.26
900,120,3300,110,94.14
900,120,3300,120,93.74
900,120,3300,130,93.06
900,120,3300,140,92.09
900,120,3300,150,90.83
900,120,3300,160,89.29
900,120,3300,170,87.47
900,120,3300,180,85.35
900,120,3400,0,79.54
900,120,3400,10,82.33
900,120,3400,20,84.81
900,120,3400,30,87.01
900,120,3400,40,88.9
900,120,3400,50,90.51
900,120,3400,60,91.84
900,120,3400,70,92.88
900,120,3400,80,93.64
900,120,3400,90,94.11
900,120,3400,100,94.3
900,120,3400,110,94.2
900,120,3400,120,93.81
900,120,3400,130,93.15
900,120,3400,140,92.19
900,120,3400,150,90.96
900,120,3400,160,89.43
900,120,3400,170,87.62
900,120,3400,180,85.52
900,120,3500,0,79.44
900,120,3500,10,82.24
900,120,3500,20,84.74
900,120,3500,30,86.94
900,120,3500,40,88.85
900,120,3500,50,90.48
900,120,3500,60,91.82
900,120,3500,70,92.87
900,120,3500,80,93.64
900,120,3500,90,94.12
900,120,3500,100,94.32
900,120,3500,110,94.24
900,120,3500,120,93.87
900,120,3500,130,93.21
900,120,3500,140,92.27
900,120,3500,150,91.04
900,120,3500,160,89.53
900,120,3500,170,87.74
900,120,3500,180,85.65
900,120,3600,0,79.37
900,120,3600,10,82.18
900,120,3600,20,84.69
900,120,3600,30,86.9
900,120,3600,40,88.82
900,120,3600,50,90.45
900,120,3600,60,91.8
900,120,3600,70,92.86
900,120,3600,80,93.64
900,120,3600,90,94.13
900,120,3600,100,94.34
900,120,3600,110,94.26
900,120,3600,120,93.9
900,120,3600,130,93.25
900,120,3600,140,92.32
900,120,3600,150,91.1
900,120,3600,160,89.6
900,120,3600,170,87.81
900,120,3600,180,85.73
900,120,3700,0,79.34
900,120,3700,10,82.15
900,120,3700,20,84.66
900,120,3700,30,86.88
900,120,3700,40,88.8
900,120,3700,50,90.43
900,120,3700,60,91.79
900,120,3700,70,92.85
900,120,3700,80,93.63
900,120,3700,90,94.13
900,120,3700,100,94.34
900,120,3700,110,94.27
900,120,3700,120,93.91
900,120,3700,130,93.27
900,120,3700,140,92.34
900,120,3700,150,91.13
900,120,3700,160,89.63
900,120,3700,170,87.85
900,120,3700,180,85.77
900,120,3800,0,79.33
900,120,3800,10,82.14
900,120,3800,20,84.65
900,120,3800,30,86.87
900,120,3800,40,88.79
900,120,3800,50,90.43
900,120,3800,60,91.78
900,120,3800,70,92.85
900,120,3800,80,93.63
900,120,3800,90,94.12
900,120,3800,100,94.34
900,120,3800,110,94.26
900,120,3800,120,93.9
900,120,3800,130,93.26
900,120,3800,140,92.33
900,120,3800,150,91.12
900,120,3800,160,89.62
900,120,3800,170,87.84
900,120,3800,180,85.77
900,120,3900,0,79.36
900,120,3900,10,82.16
900,120,3900,20,84.67
900,120,3900,30,86.88
900,120,3900,40,88.8
900,120,3900,50,90.43
900,120,3900,60,91.78
900,120,3900,70,92.84
900,120,3900,80,93.62
900,120,3900,90,94.11
900,120,3900,100,94.32
900,120,3900,110,94.24
900,120,3900,120,93.88
900,120,3900,130,93.23
900,120,3900,140,92.3
900,120,3900,150,91.08
900,120,3900,160,89.58
900,120,3900,170,87.8
900,120,3900,180,85.72
900,120,4000,0,79.41
900,120,4000,10,82.21
900,120,4000,20,84.71
900,120,4000,30,86.92
900,120,4000,40,88.83
900,120,4000,50,90.45
900,120,4000,60,91.79
900,120,4000,70,92.84
900,120,4000,80,93.61
900,120,4000,90,94.09
900,120,4000,100,94.29
900,120,4000,110,94.21
900,120,4000,120,93.84
900,120,4000,130,93.18
900,120,4000,140,92.24
900,120,4000,150,91.02
900,120,4000,160,89.51
900,120,4000,170,87.71
900,120,4000,180,85.62
900,120,4100,0,79.5
900,120,4100,10,82.29
900,120,4100,20,84.77
900,120,4100,30,86.97
900,120,4100,40,88.86
900,120,4100,50,90.47
900,120,4100,60,91.8
900,120,4100,70,92.84
900,120,4100,80,93.6
900,120,4100,90,94.07
900,120,4100,100,94.26
900,120,4100,110,94.16
900,120,4100,120,93.77
900,120,4100,130,93.11
900,120,4100,140,92.15
900,120,4100,150,90.92
900,120,4100,160,89.39
900,120,4100,170,87.59
900,120,4100,180,85.48
900,120,4200,0,79.62
900,120,4200,10,82.39
900,120,4200,20,84.86
900,120,4200,30,87.03
900,120,4200,40,88.92
900,120,4200,50,90.51
900,120,4200,60,91.82
900,120,4200,70,92.84
900,120,4200,80,93.58
900,120,4200,90,94.04
900,120,4200,100,94.21
900,120,4200,110,94.09
900,120,4200,120,93.69
900,120,4200,130,93.01
900,120,4200,140,92.04
900,120,4200,150,90.78
900,120,4200,160,89.24
900,120,4200,170,87.42
900,120,4200,180,85.3
900,120,4300,0,79.77
900,120,4300,10,82.52
900,120,4300,20,84.97
900,120,4300,30,87.12
900,120,4300,40,88.98
900,120,4300,50,90.55
900,120,4300,60,91.84
900,120,4300,70,92.84
900,120,4300,80,93.56
900,120,4300,90,94.0
900,120,4300,100,94.15
900,120,4300,110,94.01
900,120,4300,120,93.59
900,120,4300,130,92.88
900,120,4300,140,91.89
900,120,4300,150,90.62
900,120,4300,160,89.06
900,120,4300,170,87.21
900,120,4300,180,85.06
900,120,4400,0,79.95
900,120,4400,10,82.67
900,120,4400,20,85.09
900,120,4400,30,87.22
900,120,4400,40,89.06
900,120,4400,50,90.6
900,120,4400,60,91.87
900,120,4400,70,92.85
900,120,4400,80,93.54
900,120,4400,90,93.95
900,120,4400,100,94.07
900,120,4400,110,93.91
900,120,4400,120,93.46
900,120,4400,130,92.73
900,120,4400,140,91.72
900,120,4400,150,90.42
900,120,4400,160,88.83
900,120,4400,170,86.96
900,120,4400,180,84.78
900,120,4500,0,80.15
900,120,4500,10,82.84
900,120,4500,20,85.24
900,120,4500,30,87.34
900,120,4500,40,89.14
900,120,4500,50,90.66
900,120,4500,60,91.9
900,120,4500,70,92.85
900,120,4500,80,93.51
900,120,4500,90,93.89
900,120,4500,100,93.98
900,120,4500,110,93.79
900,120,4500,120,93.32
900,120,4500,130,92.56
900,120,4500,140,91.51
900,120,4500,150,90.18
900,120,4500,160,88.57
900,120,4500,170,86.67
900,120,4500,180,84.45
900,120,4600,0,80.38
900,120,4600,10,83.04
900,120,4600,20,85.4
900,120,4600,30,87.47
900,120,4600,40,89.24
900,120,4600,50,90.72
900,120,4600,60,91.93
900,120,4600,70,92.84
900,120,4600,80,93.47
900,120,4600,90,93.82
900,120,4600,100,93.88
900,120,4600,110,93.66
900,120,4600,120,93.15
900,120,4600,130,92.35
900,120,4600,140,91.28
900,120,4600,150,89.91
900,120,4600,160,88.26
900,120,4600,170,86.33
900,120,4600,180,84.07
900,120,4700,0,80.63
900,120,4700,10,83.26
900,120,4700,20,85.58
900,120,4700,30,87.61
900,120,4700,40,89.34
900,120,4700,50,90.79
900,120,4700,60,91.95
900,120,4700,70,92.83
900,120,4700,80,93.43
900,120,4700,90,93.74
900,120,4700,100,93.76
900,120,4700,110,93.5
900,120,4700,120,92.95
900,120,4700,130,92.12
900,120,4700,140,91.01
900,120,4700,150,89.61
900,120,4700,160,87.92
900,120,4700,170,85.94
900,120,4700,180,83.64
900,120,4800,0,80.91
900,120,4800,10,83.49
900,120,4800,20,85.77
900,120,4800,30,87.76
900,120,4800,40,89.45
900,120,4800,50,90.86
900,120,4800,60,91.98
900,120,4800,70,92.82
900,120,4800,80,93.37
900,120,4800,90,93.64
900,120,4800,100,93.62
900,120,4800,110,93.32
900,120,4800,120,92.73
900,120,4800,130,91.86
900,120,4800,140,90.7
900,120,4800,150,89.26
900,120,4800,160,87.53
900,120,4800,170,85.5
900,120,4800,180,83.15
900,120,4900,0,81.2
900,120,4900,10,83.74
900,120,4900,20,85.98
900,120,4900,30,87.92
900,120,4900,40,89.57
900,120,4900,50,90.93
900,120,4900,60,92.0
900,120,4900,70,92.79
900,120,4900,80,93.3
900,120,4900,90,93.52
900,120,4900,100,93.46
900,120,4900,110,93.11
900,120,4900,120,92.48
900,120,4900,130,91.56
900,120,4900,140,90.36
900,120,4900,150,88.87
900,120,4900,160,87.1
900,120,4900,170,85.01
900,120,4900,180,82.6
900,120,5000,0,81.52
900,120,5000,10,84.0
900,120,5000,20,86.19
900,120,5000,30,88.08
900,120,5000,40,89.68
900,120,5000,50,90.99
900,120,5000,60,92.02
900,120,5000,70,92.76
900,120,5000,80,93.22
900,120,5000,90,93.39
900,120,5000,100,93.28
900,120,5000,110,92.88
900,120,5000,120,92.2
900,120,5000,130,91.23
900,120,5000,140,89.98
900,120,5000,150,88.44
900,120,5000,160,86.61
900,120,5000,170,84.46
900,120,5000,180,81.99
900,120,5100,0,81.84
900,120,5100,10,84.28
900,120,5100,20,86.42
900,120,5100,30,88.25
900,120,5100,40,89.8
900,120,5100,50,91.05
900,120,5100,60,92.03
900,120,5100,70,92.72
900,120,5100,80,93.12
900,120,5100,90,93.24
900,120,5100,100,93.07
900,120,5100,110,92.62
900,120,5100,120,91.89
900,120,5100,130,90.87
900,120,5100,140,89.56
900,120,5100,150,87.97
900,120,5100,160,86.08
900,120,5100,170,83.86
900,120,5100,180,81.32
900,120,5200,0,82.19
900,120,5200,10,84.56
900,120,5200,20,86.64
900,120,5200,30,88.42
900,120,5200,40,89.91
900,120,5200,50,91.11
900,120,5200,60,92.02
900,120,5200,70,92.66
900,120,5200,80,93.0
900,120,5200,90,93.06
900,120,5200,100,92.84
900,120,5200,110,92.33
900,120,5200,120,91.54
900,120,5200,130,90.46
900,120,5200,140,89.1
900,120,5200,150,87.45
900,120,5200,160,85.48
900,120,5200,170,83.19
900,120,5200,180,80.57
900,120,5300,0,82.54
900,120,5300,10,84.85
900,120,5300,20,86.87
900,120,5300,30,88.59
900,120,5300,40,90.01
900,120,5300,50,91.15
900,120,5300,60,92.01
900,120,5300,70,92.58
900,120,5300,80,92.86
900,120,5300,90,92.86
900,120,5300,100,92.58
900,120,5300,110,92.01
900,120,5300,120,91.16
900,120,5300,130,90.02
900,120,5300,140,88.59
900,120,5300,150,86.88
900,120,5300,160,84.83
900,120,5300,170,82.46
900,120,5300,180,79.75
900,120,5400,0,82.9
900,120,5400,10,85.15
900,120,5400,20,87.1
900,120,5400,30,88.75
900,120,5400,40,90.11
900,120,5400,50,91.19
900,120,5400,60,91.98
900,120,5400,70,92.48
900,120,5400,80,92.7
900,120,5400,90,92.64
900,120,5400,100,92.29
900,120,5400,110,91.65
900,120,5400,120,90.73
900,120,5400,130,89.53
900,120,5400,140,88.04
900,120,5400,150,86.24
900,120,5400,160,84.11
900,120,5400,170,81.65
900,120,5400,180,79.0
900,120,5500,0,83.26
900,120,5500,10,85.44
900,120,5500,20,87.33
900,120,5500,30,88.91
900,120,5500,40,90.2
900,120,5500,50,91.21
900,120,5500,60,91.93
900,120,5500,70,92.36
900,120,5500,80,92.51
900,120,5500,90,92.38
900,120,5500,100,91.96
900,120,5500,110,91.26
900,120,5500,120,90.27
900,120,5500,130,89.0
900,120,5500,140,87.44
900,120,5500,150,85.55
900,120,5500,160,83.32
900,120,5500,170,80.76
900,120,5500,180,79.0
900,120,5600,0,83.62
900,120,5600,10,85.74
900,120,5600,20,87.55
900,120,5600,30,89.06
900,120,5600,40,90.27
900,120,5600,50,91.21
900,120,5600,60,91.86
900,120,5600,70,92.22
900,120,5600,80,92.3
900,120,5600,90,92.09
900,120,5600,100,91.6
900,120,5600,110,90.83
900,120,5600,120,89.76
900,120,5600,130,88.42
900,120,5600,140,86.77
900,120,5600,150,84.78
900,120,5600,160,82.45
900,120,5600,170,79.79
900,120,5600,180,79.0
900,120,5700,0,83.99
900,120,5700,10,86.03
900,120,5700,20,87.76
900,120,5700,30,89.19
900,120,5700,40,90.33
900,120,5700,50,91.19
900,120,5700,60,91.76
900,120,5700,70,92.05
900,120,5700,80,92.05
900,120,5700,90,91.77
900,120,5700,100,91.2
900,120,5700,110,90.35
900,120,5700,120,89.21
900,120,5700,130,87.79
900,120,5700,140,86.03
900,120,5700,150,83.94
900,120,5700,160,81.5
900,120,5700,170,79.0
900,120,5700,180,79.0
900,120,5800,0,84.34
900,120,5800,10,86.3
900,120,5800,20,87.96
900,120,5800,30,89.31
900,120,5800,40,90.37
900,120,5800,50,91.15
900,120,5800,60,91.64
900,120,5800,70,91.84
900,120,5800,80,91.77
900,120,5800,90,91.4
900,120,5800,100,90.76
900,120,5800,110,89.82
900,120,5800,120,88.61
900,120,5800,130,87.09
900,120,5800,140,85.22
900,120,5800,150,83.01
900,120,5800,160,80.45
900,120,5800,170,79.0
900,120,5800,180,79.0
900,120,5900,0,84.69
900,120,5900,10,86.57
900,120,5900,20,88.14
900,120,5900,30,89.4
900,120,5900,40,90.38
900,120,5900,50,91.08
900,120,5900,60,91.48
900,120,5900,70,91.61
900,120,5900,80,91.45
900,120,5900,90,91.0
900,120,5900,100,90.27
900,120,5900,110,89.25
900,120,5900,120,87.95
900,120,5900,130,86.31
900,120,5900,140,84.32
900,120,5900,150,81.98
900,120,5900,160,79.28
900,120,5900,170,79.0
900,120,5900,180,79.0
900,120,6000,0,85.03
900,120,6000,10,86.82
900,120,6000,20,88.3
900,120,6000,30,89.48
900,120,6000,40,90.37
900,120,6000,50,90.98
900,120,6000,60,91.3
900,120,6000,70,91.33
900,120,6000,80,91.08
900,120,6000,90,90.55
900,120,6000,100,89.73
900,120,6000,110,88.63
900,120,6000,120,87.22
900,120,6000,130,85.45
900,120,6000,140,83.32
900,120,6000,150,80.83
900,120,6000,160,79.0
900,120,6000,170,79.0
900,120,6000,180,79.0
900,120,6100,0,85.35
900,120,6100,10,87.06
900,120,6100,20,88.45
900,120,6100,30,89.53
900,120,6100,40,90.33
900,120,6100,50,90.84
900,120,6100,60,91.07
900,120,6100,70,91.02
900,120,6100,80,90.68
900,120,6100,90,90.05
900,120,6100,100,89.14
900,120,6100,110,87.95
900,120,6100,120,86.4
900,120,6100,130,84.48
900,120,6100,140,82.2
900,120,6100,150,79.56
900,120,6100,160,79.0
900,120,6100,170,79.0
900,120,6100,180,79.0
900,120,6200,0,85.66
900,120,6200,10,87.27
900,120,6200,20,88.56
900,120,6200,30,89.55
900,120,6200,40,90.25
900,120,6200,50,90.67
900,120,6200,60,90.81
900,120,6200,70,90.66
900,120,6200,80,90.23
900,120,6200,90,89.51
900,120,6200,100,88.5
900,120,6200,110,87.18
900,120,6200,120,85.47
900,120,6200,130,83.4
900,120,6200,140,80.95
900,120,6200,150,79.0
900,120,6200,160,79.0
900,120,6200,170,79.0
900,120,6200,180,79.0
900,120,6300,0,85.94
900,120,6300,10,87.45
900,120,6300,20,88.65
900,120,6300,30,89.54
900,120,6300,40,90.14
900,120,6300,50,90.46
900,120,6300,60,90.5
900,120,6300,70,90.25
900,120,6300,80,89.72
900,120,6300,90,88.9
900,120,6300,100,87.79
900,120,6300,110,86.3
900,120,6300,120,84.42
900,120,6300,130,82.16
900,120,6300,140,79.51
900,120,6300,150,79.0
900,120,6300,160,79.0
900,120,6300,170,79.0
900,120,6300,180,79.0
900,120,6400,0,86.2
900,120,6400,10,87.61
900,120,6400,20,88.7
900,120,6400,30,89.49
900,120,6400,40,89.99
900,120,6400,50,90.21
900,120,6400,60,90.15
900,120,6400,70,89.8
900,120,6400,80,89.16
900,120,6400,90,88.24
900,120,6400,100,86.97
900,120,6400,110,85.29
900,120,6400,120,83.21
900,120,6400,130,80.74
900,120,6400,140,79.0
900,120,6400,150,79.0
900,120,6400,160,79.0
900,120,6400,170,79.0
900,120,6400,180,79.0
900,120,6500,0,86.42
900,120,6500,10,87.73
900,120,6500,20,88.71
900,120,6500,30,89.4
900,120,6500,40,89.79
900,120,6500,50,89.91
900,120,6500,60,89.74
900,120,6500,70,89.28
900,120,6500,80,88.54
900,120,6500,90,87.48
900,120,6500,100,86.0
900,120,6500,110,84.11
900,120,6500,120,81.8
900,120,6500,130,79.06
900,120,6500,140,79.0
900,120,6500,150,79.0
900,120,6500,160,79.0
900,120,6500,170,79.0
900,120,6500,180,79.0
900,120,6600,0,86.62
900,120,6600,10,87.82
900,120,6600,20,88.69
900,120,6600,30,89.26
900,120,6600,40,89.55
900,120,6600,50,89.55
900,120,6600,60,89.27
900,120,6600,70,88.71
900,120,6600,80,87.85
900,120,6600,90,86.57
900,120,6600,100,84.86
900,120,6600,110,82.7
900,120,6600,120,80.09
900,120,6600,130,79.0
900,120,6600,140,79.0
900,120,6600,150,79.0
900,120,6600,160,79.0
900,120,6600,170,79.0
900,120,6600,180,79.0
900,120,6700,0,86.77
900,120,6700,10,87.86
900,120,6700,20,88.61
900,120,6700,30,89.07
900,120,6700,40,89.25
900,120,6700,50,89.14
900,120,6700,60,88.75
900,120,6700,70,88.07
900,120,6700,80,87.0
900,120,6700,90,85.46
900,120,6700,100,83.44
900,120,6700,110,80.94
900,120,6700,120,79.0
900,120,6700,130,79.0
900,120,6700,140,79.0
900,120,6700,150,79.0
900,120,6700,160,79.0
900,120,6700,170,79.0
900,120,6700,180,79.0
900,120,6800,0,86.89
900,120,6800,10,87.86
900,120,6800,20,88.49
900,120,6800,30,88.84
900,120,6800,40,88.89
900,120,6800,50,88.67
900,120,6800,60,88.15
900,120,6800,70,87.29
900,120,6800,80,85.92
900,120,6800,90,84.02
900,120,6800,100,81.61
900,120,6800,110,79.0
900,120,6800,120,79.0
900,120,6800,130,79.0
900,120,6800,140,79.0
900,120,6800,150,79.0
900,120,6800,160,79.0
900,120,6800,170,79.0
900,120,6800,180,79.0
900,120,6900,0,86.96
900,120,6900,10,87.81
900,120,6900,20,88.32
900,120,6900,30,88.54
900,120,6900,40,88.47
900,120,6900,50,88.13
900,120,6900,60,87.46
900,120,6900,70,86.25
900,120,6900,80,84.45
900,120,6900,90,82.06
900,120,6900,100,79.09
900,120,6900,110,79.0
900,120,6900,120,79.0
900,120,6900,130,79.0
900,120,6900,140,79.0
900,120,6900,150,79.0
900,120,6900,160,79.0
900,120,6900,170,79.0
900,120,6900,180,79.0
900,120,7000,0,86.98
900,120,7000,10,87.71
900,120,7000,20,88.08
900,120,7000,30,88.18
900,120,7000,40,87.99
900,120,7000,50,87.5
900,120,7000,60,86.44
900,120,7000,70,84.7
900,120,7000,80,82.27
900,120,7000,90,79.14
900,120,7000,100,79.0
900,120,7000,110,79.0
900,120,7000,120,79.0
900,120,7000,130,79.0
900,120,7000,140,79.0
900,120,7000,150,79.0
900,120,7000,160,79.0
900,120,7000,170,79.0
900,120,7000,180,79.0
900,120,7100,0,86.94
900,120,7100,10,87.54
900,120,7100,20,87.78
900,120,7100,30,87.74
900,120,7100,40,87.42
900,120,7100,50,86.51
900,120,7100,60,84.74
900,120,7100,70,82.1
900,120,7100,80,79.0
900,120,7100,90,79.0
900,120,7100,100,79.0
900,120,7100,110,79.0
900,120,7100,120,79.0
900,120,7100,130,79.0
900,120,7100,140,79.0
